,time,hv,v_lhc,v_pset,v_cbm,v_lpb,v_rib,a_lhc,a_pset,a_cbm,a_lpb,a_rib,a_mai,c_lhc,c_pset,c_cbm,c_lpb,c_rib,c_mai,c_hvi,c_atp,c_nadph,c_pre,c_lip,c_cpm,c_thy,u_lhc,u_pset,u_cbm,u_lpb,u_rib,mu,bm,slk_25,slk_26,rep
57,28.5,38.0,7.1982592288,1.2605463035,0.55759867658,0.050309167885,0.10539784299,0.15180092936,0.12552542245,0.1847416255,0.027559442284,0.2103725804,0.3,0.15180092936,0.12552542245,0.1847416255,0.027559442284,0.2103725804,0.3,56.336190159,6.6694688146,6.6694688146,3.8130919408,0.47732635181,0.1,0.37732635181,0.15180092936,0.12552542245,0.1847416255,0.027559442284,0.2103725804,0.10539784299,25.847704547,0.0,0.0,5
58,29.0,37.0,7.045986345,1.2427091928,0.55192366599,0.050122346212,0.10465340781,0.15321361805,0.12572297141,0.18382996652,0.027518855447,0.20971458857,0.3,0.15321361805,0.12572297141,0.18382996652,0.027518855447,0.20971458857,0.3,55.452347646,6.6006978774,6.6006978774,3.7948875271,0.47893658946,0.1,0.37893658946,0.15321361805,0.12572297141,0.18382996652,0.027518855447,0.20971458857,0.10465340781,27.274910725,0.0,0.0,5
59,29.5,36.0,6.8868119866,1.2237416686,0.54586904308,0.049919051824,0.1038588016,0.15472234537,0.12592109605,0.18286474013,0.027474199536,0.20901761892,0.3,0.15472234537,0.12592109605,0.18286474013,0.027474199536,0.20901761892,0.3,54.526628755,6.5268673921,6.5268673921,3.7752331396,0.48064344142,0.1,0.38064344142,0.15472234537,0.12592109605,0.18286474013,0.027474199536,0.20901761892,0.1038588016,28.768860407,0.0,0.0,5
60,30.0,35.0,6.721181759,1.2037214639,0.53947703323,0.04969944571,0.10301157424,0.15634045517,0.12612422006,0.18185663861,0.027423988098,0.20825469806,0.3,0.15634045517,0.12612422006,0.18185663861,0.027423988098,0.20825469806,0.3,53.561556901,6.4482504571,6.4482504571,3.75458793,0.48246467523,0.1,0.38246467523,0.15634045517,0.12612422006,0.18185663861,0.027423988098,0.20825469806,0.10301157424,30.331086913,0.0,0.0,5
61,30.5,34.0,6.5464048737,1.1826170417,0.53260193854,0.049462176511,0.10210913331,0.15800653304,0.12639848448,0.18074148226,0.02737211957,0.20748138065,0.3,0.15800653304,0.12639848448,0.18074148226,0.02737211957,0.20748138065,0.3,52.529951611,6.3658860093,6.3658860093,3.7316018299,0.48440501752,0.1,0.38440501752,0.15800653304,0.12639848448,0.18074148226,0.02737211957,0.20748138065,0.10210913331,31.962941016,0.0,0.0,5
62,31.0,33.0,6.368550965,1.1604106857,0.52539778198,0.04920594037,0.10114874097,0.15986809662,0.12660301415,0.17959735988,0.027312485967,0.20661904339,0.3,0.15986809662,0.12660301415,0.17959735988,0.027312485967,0.20661904339,0.3,51.489917023,6.2780109533,6.2780109533,3.7078375575,0.48647111076,0.1,0.38647111076,0.15986809662,0.12660301415,0.17959735988,0.027312485967,0.20661904339,0.10114874097,33.665555281,0.0,0.0,5
63,31.5,32.0,6.1811951257,1.1370597764,0.51766638931,0.048928946894,0.10012750016,0.16176916654,0.12689725191,0.17833559248,0.027250647922,0.20574734115,0.3,0.16176916654,0.12689725191,0.17833559248,0.027250647922,0.20574734115,0.3,50.377122577,6.1860466513,6.1860466513,3.6814056243,0.48866641845,0.1,0.38866641845,0.16176916654,0.12689725191,0.17833559248,0.027250647922,0.20574734115,0.10012750016,35.439804812,0.0,0.0,5
64,32.0,31.0,5.9895481033,1.1125468579,0.50957566091,0.048629570253,0.099042307525,0.16384275377,0.12715519921,0.17704381982,0.027179679618,0.20477854758,0.3,0.16384275377,0.12715519921,0.17704381982,0.027179679618,0.20477854758,0.3,49.241595507,6.0880164453,6.0880164453,3.6540322231,0.49099795298,0.1,0.39099795298,0.16384275377,0.12715519921,0.17704381982,0.027179679618,0.20477854758,0.099042307525,37.286263605,0.0,0.0,5
65,32.5,30.0,5.7802629145,1.0865908762,0.50060477924,0.048302218819,0.097889790485,0.16571342897,0.12772126512,0.17550539555,0.027114781488,0.20394512888,0.3,0.16571342897,0.12772126512,0.17550539555,0.027114781488,0.20394512888,0.3,47.948534916,5.9861819528,5.9861819528,3.6205284341,0.49343469408,0.1,0.39343469408,0.16571342897,0.12772126512,0.17550539555,0.027114781488,0.20394512888,0.097889790485,39.205155851,0.0,0.0,5
66,33.0,29.0,5.5855923343,1.0598695773,0.4918348378,0.047954800508,0.096666840209,0.16830146564,0.12778178694,0.17416728523,0.027021525283,0.2027279369,0.3,0.16830146564,0.12778178694,0.17416728523,0.027021525283,0.2027279369,0.3,46.817737574,5.8762108936,5.8762108936,3.5918542112,0.49608325258,0.1,0.39608325258,0.16830146564,0.12778178694,0.17416728523,0.027021525283,0.2027279369,0.096666840209,41.196314633,0.0,0.0,5
67,33.5,28.0,5.3783523711,1.0316513987,0.48204161841,0.047574768728,0.095369379004,0.17083575322,0.12801166746,0.17252166832,0.0269369031,0.2016940079,0.3,0.17083575322,0.12801166746,0.17252166832,0.0269369031,0.2016940079,0.3,45.577532514,5.7629585727,5.7629585727,3.5556220898,0.49884742067,0.1,0.39884742067,0.17083575322,0.12801166746,0.17252166832,0.0269369031,0.2016940079,0.095369379004,43.259111955,0.0,0.0,5
68,34.0,27.0,5.1600957933,1.0024430283,0.47210354036,0.047167283082,0.093993580153,0.17333176238,0.12848211688,0.1709473186,0.026831293441,0.2004075087,0.3,0.17333176238,0.12848211688,0.1709473186,0.026831293441,0.2004075087,0.3,44.233369536,5.6422947941,5.6422947941,3.5209072426,0.50181387926,0.1,0.40181387926,0.17333176238,0.12848211688,0.1709473186,0.026831293441,0.2004075087,0.093993580153,45.392409495,0.0,0.0,5
69,34.5,26.0,4.937760521,0.97185091399,0.46139221448,0.04672387116,0.09253523017,0.17599778273,0.12893283748,0.1691835079,0.026723363313,0.19916250858,0.3,0.17599778273,0.12893283748,0.1691835079,0.026723363313,0.19916250858,0.3,42.858375127,5.516371425,5.516371425,3.4811942712,0.50493062021,0.1,0.40493062021,0.17599778273,0.12893283748,0.1691835079,0.026723363313,0.19916250858,0.09253523017,47.594493186,0.0,0.0,5
70,35.0,25.0,4.7145234302,0.93999662673,0.45010729154,0.046243364928,0.090989815631,0.17895056264,0.12927516138,0.16732104237,0.026604931014,0.19784830259,0.3,0.17895056264,0.12927516138,0.16732104237,0.026604931014,0.19784830259,0.3,41.482959135,5.3840018445,5.3840018445,3.4385618743,0.50822572403,0.1,0.40822572403,0.17895056264,0.12927516138,0.16732104237,0.026604931014,0.19784830259,0.090989815631,49.86300605,0.0,0.0,5
71,35.5,24.0,4.4853497441,0.90690023068,0.43821796991,0.045722716831,0.08935250711,0.18200257295,0.12970905451,0.16534573382,0.026475503441,0.19646713528,0.3,0.18200257295,0.12970905451,0.16534573382,0.026475503441,0.19646713528,0.3,40.048674952,5.2453174055,5.2453174055,3.3926607744,0.51171162746,0.1,0.41171162746,0.18200257295,0.12970905451,0.16534573382,0.026475503441,0.19646713528,0.08935250711,52.194877637,0.0,0.0,5
72,36.0,23.0,4.2526304175,0.87261583956,0.42572456672,0.04515902809,0.087618118473,0.18523041178,0.13017700483,0.16325435051,0.026333486961,0.19500474592,0.3,0.18523041178,0.13017700483,0.16325435051,0.026333486961,0.19500474592,0.3,38.576662416,5.100443614,5.100443614,3.3434570984,0.51540741661,0.1,0.41540741661,0.18523041178,0.13017700483,0.16325435051,0.026333486961,0.19500474592,0.087618118473,54.586249892,0.0,0.0,5
73,36.5,22.0,4.0169552927,0.83717434484,0.41264030879,0.044548574039,0.085781076524,0.18864605633,0.13068263298,0.16105712659,0.02617620539,0.1934379787,0.3,0.18864605633,0.13068263298,0.16105712659,0.02617620539,0.1934379787,0.3,37.068559602,4.9490406656,4.9490406656,3.2910598661,0.51932868931,0.1,0.41932868931,0.18864605633,0.13068263298,0.16105712659,0.02617620539,0.1934379787,0.085781076524,57.032400237,0.0,0.0,5
74,37.0,21.0,3.77930026,0.80066637091,0.39889324978,0.04388816321,0.083835374998,0.19228016637,0.13122394168,0.15869886426,0.026005200516,0.19179182718,0.3,0.19228016637,0.13122394168,0.15869886426,0.026005200516,0.19179182718,0.3,35.529558841,4.7924056064,4.7924056064,3.2345499928,0.52350410805,0.1,0.42350410805,0.19228016637,0.13122394168,0.15869886426,0.026005200516,0.19179182718,0.083835374998,59.527662178,0.0,0.0,5
75,37.5,20.0,3.5392254121,0.76262394559,0.38438164632,0.043163710239,0.081774540148,0.19609013796,0.13174786836,0.15623767599,0.025816976673,0.19010734102,0.3,0.19609013796,0.13174786836,0.15623767599,0.025816976673,0.19010734102,0.3,33.954351335,4.6254286308,4.6254286308,3.172667134,0.52783800632,0.1,0.42783800632,0.19609013796,0.13174786836,0.15623767599,0.025816976673,0.19010734102,0.081774540148,62.065344688,0.0,0.0,5
76,38.0,19.0,3.2983191804,0.72375984576,0.36926196745,0.042381841541,0.079591560921,0.20013328329,0.13235836597,0.15361593273,0.025609197551,0.18828322046,0.3,0.20013328329,0.13235836597,0.15361593273,0.025609197551,0.18828322046,0.3,32.347139632,4.4539631364,4.4539631364,3.1069696602,0.53249164925,0.1,0.43249164925,0.20013328329,0.13235836597,0.15361593273,0.025609197551,0.18828322046,0.079591560921,64.637650434,0.0,0.0,5
77,38.5,18.0,3.0570340254,0.68374564859,0.35343733912,0.041529259277,0.07727884131,0.20440709974,0.13298785305,0.15086841046,0.025378865265,0.18635777149,0.3,0.20440709974,0.13298785305,0.15086841046,0.025378865265,0.18635777149,0.3,30.710713781,4.2742399325,4.2742399325,3.0361381532,0.53739495278,0.1,0.43739495278,0.20440709974,0.13298785305,0.15086841046,0.025378865265,0.18635777149,0.07727884131,67.235594867,0.0,0.0,5
78,39.0,17.0,2.8168041415,0.64280458862,0.3368995537,0.040602047828,0.074828122418,0.20897141606,0.13363270812,0.14794664917,0.025125197817,0.18432402884,0.3,0.20897141606,0.13363270812,0.14794664917,0.025125197817,0.18432402884,0.3,29.053242051,4.0881025079,4.0881025079,2.9597078785,0.54260412417,0.1,0.44260412417,0.20897141606,0.13363270812,0.14794664917,0.025125197817,0.18432402884,0.074828122418,69.848926894,0.0,0.0,5
79,39.5,16.0,2.5777061624,0.60105010543,0.31967147463,0.039593249035,0.072230400075,0.21379091371,0.13436123544,0.14485131153,0.024843985143,0.18215255417,0.3,0.21379091371,0.13436123544,0.14485131153,0.024843985143,0.18215255417,0.3,27.365985166,3.8955707086,3.8955707086,2.8775671365,0.54815214915,0.1,0.44815214915,0.21379091371,0.13436123544,0.14485131153,0.024843985143,0.18215255417,0.072230400075,72.46605289,0.0,0.0,5
80,40.0,15.0,2.3409745349,0.55844398199,0.30165975276,0.038491167727,0.069475821003,0.21890611451,0.13511638096,0.14154370324,0.024535128006,0.17989867329,0.3,0.21890611451,0.13511638096,0.14154370324,0.024535128006,0.17989867329,0.3,25.656847623,3.6960229548,3.6960229548,2.7879161589,0.55402249547,0.1,0.45402249547,0.21890611451,0.13511638096,0.14154370324,0.024535128006,0.17989867329,0.069475821003,75.073965587,0.0,0.0,5
81,40.5,14.0,2.1075646596,0.51514451409,0.28298136027,0.037286676611,0.06655356729,0.22433475851,0.13591585057,0.13809385559,0.024188153878,0.17746738145,0.3,0.22433475851,0.13591585057,0.13809385559,0.024188153878,0.17746738145,0.3,23.926893935,3.4883652863,3.4883652863,2.6916831609,0.56025060908,0.1,0.46025060908,0.22433475851,0.13591585057,0.13809385559,0.024188153878,0.17746738145,0.06655356729,77.658180043,0.0,0.0,5
82,41.0,13.0,1.8792416945,0.47140276928,0.26362159251,0.035971333811,0.063451701405,0.23018434242,0.13672455072,0.13442624701,0.023801426379,0.17486343347,0.3,0.23018434242,0.13672455072,0.13442624701,0.023801426379,0.17486343347,0.3,22.187567773,3.2746352292,3.2746352292,2.5877723316,0.56690889314,0.1,0.46690889314,0.23018434242,0.13672455072,0.13442624701,0.023801426379,0.17486343347,0.063451701405,80.202678238,0.0,0.0,5
83,41.5,12.0,1.6563654737,0.42738104288,0.24358353996,0.034532679845,0.060156984097,0.23640789028,0.13763484745,0.13050209638,0.023370534082,0.1720846318,0.3,0.23640789028,0.13763484745,0.13050209638,0.023370534082,0.1720846318,0.3,20.429621752,3.0552978291,3.0552978291,2.475088774,0.57404273774,0.1,0.47404273774,0.23640789028,0.13763484745,0.13050209638,0.023370534082,0.1720846318,0.060156984097,82.689864676,0.0,0.0,5
84,42.0,11.0,1.4408362171,0.38321149441,0.22295899561,0.032954707442,0.056654638504,0.2431458749,0.13853125361,0.12639271439,0.022882351163,0.16904780594,0.3,0.2431458749,0.13853125361,0.12639271439,0.022882351163,0.16904780594,0.3,18.667928181,2.8285856733,2.8285856733,2.3537287182,0.58167712851,0.1,0.48167712851,0.2431458749,0.13853125361,0.12639271439,0.022882351163,0.16904780594,0.056654638504,85.10053469,0.0,0.0,5
85,42.5,10.0,1.2335027448,0.33913515023,0.20171301023,0.031221157658,0.052928057222,0.25039704194,0.13948211284,0.12197751111,0.022335304252,0.16580802987,0.3,0.25039704194,0.13948211284,0.12197751111,0.022335304252,0.16580802987,0.3,16.89779753,2.5963949409,2.5963949409,2.2211998989,0.58987915477,0.1,0.48987915477,0.25039704194,0.13948211284,0.12197751111,0.022335304252,0.16580802987,0.052928057222,87.413857516,0.0,0.0,5
86,43.0,9.0,1.036251733,0.29551989743,0.18003065818,0.029316339138,0.048958411092,0.25834775739,0.14045311226,0.11729800311,0.021709822001,0.16219130524,0.3,0.25834775739,0.14045311226,0.11729800311,0.021709822001,0.16219130524,0.3,15.129817719,2.3589253955,2.3589253955,2.0784152443,0.59880086965,0.1,0.49880086965,0.25834775739,0.14045311226,0.11729800311,0.021709822001,0.16219130524,0.048958411092,89.607374864,0.0,0.0,5
87,43.5,8.0,0.85041430507,0.25263870574,0.15794969035,0.027217217073,0.044724154316,0.2671144948,0.14144295002,0.11225803007,0.020995352411,0.15818917269,0.3,0.2671144948,0.14144295002,0.11225803007,0.020995352411,0.15818917269,0.3,13.365833485,2.1171784428,2.1171784428,1.9230842992,0.60855744482,0.1,0.50855744482,0.2671144948,0.14144295002,0.11225803007,0.020995352411,0.15818917269,0.044724154316,91.657016131,0.0,0.0,5
88,44.0,7.0,0.67763733218,0.21085154069,0.13563370239,0.024897835319,0.040200384157,0.27692523197,0.14241798678,0.10685419643,0.020166613044,0.15363597178,0.3,0.27692523197,0.14241798678,0.10685419643,0.020166613044,0.15363597178,0.3,11.611475892,1.8710726247,1.8710726247,1.7545972356,0.61934321875,0.1,0.51934321875,0.27692523197,0.14241798678,0.10685419643,0.020166613044,0.15363597178,0.040200384157,93.537130419,0.0,0.0,5
89,44.5,6.0,0.51974507164,0.17058953525,0.11325589946,0.022327607955,0.035358057775,0.28817973583,0.14329182569,0.10100907475,0.019192087501,0.14832727623,0.3,0.28817973583,0.14329182569,0.10100907475,0.019192087501,0.14832727623,0.3,9.8748505537,1.6215154166,1.6215154166,1.5716427097,0.63147156151,0.1,0.53147156151,0.28817973583,0.14329182569,0.10100907475,0.019192087501,0.14832727623,0.035358057775,95.220537044,0.0,0.0,5
90,45.0,5.0,0.37850923666,0.13232577625,0.091002220141,0.019467716662,0.030163194073,0.30146655444,0.14394641524,0.094531094595,0.018031095536,0.14202484019,0.3,0.30146655444,0.14394641524,0.094531094595,0.018031095536,0.14202484019,0.3,8.1617172179,1.3699993445,1.3699993445,1.371582509,0.64541296968,0.1,0.54541296968,0.30146655444,0.14394641524,0.094531094595,0.018031095536,0.14202484019,0.030163194073,96.678604804,0.0,0.0,5
91,45.5,4.0,0.25590547421,0.096662297978,0.069209245605,0.016272191144,0.024576686006,0.31792506375,0.1441736073,0.087268608907,0.016598704837,0.1340340152,0.3,0.31792506375,0.1441736073,0.087268608907,0.016598704837,0.1340340152,0.3,6.4794405636,1.1170363802,1.1170363802,1.1539541356,0.66209867105,0.1,0.56209867105,0.31792506375,0.1441736073,0.087268608907,0.016598704837,0.1340340152,0.024576686006,97.881405083,0.0,0.0,5
92,46.0,3.0,0.15390649609,0.064205016447,0.048192238804,0.012674711509,0.018557514035,0.33964158503,0.1433546118,0.078755508113,0.014771322225,0.12347697283,0.3,0.33964158503,0.1433546118,0.078755508113,0.014771322225,0.12347697283,0.3,4.8337012961,0.86287299108,0.86287299108,0.91391622971,0.68299619683,0.1,0.58299619683,0.33964158503,0.1433546118,0.078755508113,0.014771322225,0.12347697283,0.018557514035,98.798128915,0.0,0.0,5
93,46.5,2.0,0.074876997284,0.035821258764,0.028489068189,0.0085975626211,0.012082915988,0.37188903141,0.13965796846,0.068024183244,0.012280514561,0.10814830233,0.3,0.37188903141,0.13965796846,0.068024183244,0.012280514561,0.10814830233,0.3,3.2323106901,0.60682293762,0.60682293762,0.64625042394,0.71154699987,0.1,0.61154699987,0.37188903141,0.13965796846,0.068024183244,0.012280514561,0.10814830233,0.012082915988,99.398641633,0.0,0.0,5
94,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43886995473,0.091860747457,0.035971584528,0.016046243174,0.11725147011,0.3,0.0,0.14771181177,0.02016975507,0.035931817868,0.33030269343,0.46588392186,3.0662638182e-21,0.0,0.47221181042,0.0,0.57362334303,0.1,0.47362334303,0.0,0.14771181177,0.02016975507,0.035931817868,0.33030269343,0.0,99.398641633,0.0,0.22591153126,5
0,0.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6
1,0.5,94.0,7.8790828107,1.3382215478,0.58177820904,0.051078425527,0.10856180485,0.14576254503,0.12473834243,0.18856127765,0.027725566821,0.21321226807,0.3,0.14576254503,0.12473834243,0.18856127765,0.027725566821,0.21321226807,0.3,60.250115332,6.9678589053,6.9678589053,3.8884576324,0.47050088746,0.1,0.37050088746,0.14576254503,0.12473834243,0.18856127765,0.027725566821,0.21321226807,0.10856180485,1.0573964326,0.0,0.0,6
2,1.0,93.0,7.9318741861,1.3440453378,0.58349691899,0.051133652451,0.10878932459,0.14535632747,0.1246682144,0.18880734244,0.027738659481,0.21342945621,0.3,0.14535632747,0.1246682144,0.18880734244,0.027738659481,0.21342945621,0.3,60.555839216,6.9910206875,6.9910206875,3.8935248798,0.47002454187,0.1,0.37002454187,0.14535632747,0.1246682144,0.18880734244,0.027738659481,0.21342945621,0.10878932459,1.1182217257,0.0,0.0,6
3,1.5,92.0,7.9820145878,1.3500908438,0.58529601901,0.051191362216,0.10901360194,0.14491517781,0.1246717481,0.18906084735,0.027750308897,0.21360191784,0.3,0.14491517781,0.1246717481,0.18906084735,0.027750308897,0.21360191784,0.3,60.835745505,7.0155908177,7.0155908177,3.8994313306,0.46958692591,0.1,0.36958692591,0.14491517781,0.1246717481,0.18906084735,0.027750308897,0.21360191784,0.10901360194,1.1826861651,0.0,0.0,6
4,2.0,91.0,8.0322751367,1.354900446,0.58685058565,0.051234048016,0.10923444087,0.14449145319,0.12453688263,0.1893548665,0.027760367475,0.21385643021,0.3,0.14449145319,0.12453688263,0.1893548665,0.027760367475,0.21385643021,0.3,61.128840295,7.0312060393,7.0312060393,3.9033668628,0.46902833582,0.1,0.36902833582,0.14449145319,0.12453688263,0.1893548665,0.027760367475,0.21385643021,0.10923444087,1.251013019,0.0,0.0,6
5,2.5,90.0,8.0807916294,1.3604785126,0.58857586986,0.051285868189,0.10945163906,0.14405306101,0.12451797757,0.18962896515,0.027769987203,0.21403000906,0.3,0.14405306101,0.12451797757,0.18962896515,0.027769987203,0.21403000906,0.3,61.399839915,7.0524539368,7.0524539368,3.9089260452,0.46857103858,0.1,0.36857103858,0.14405306101,0.12451797757,0.18962896515,0.027769987203,0.21403000906,0.10945163906,1.3234393204,0.0,0.0,6
6,3.0,89.0,8.1302796984,1.3658371532,0.59018601443,0.05133497118,0.10966498445,0.14365005784,0.12445716377,0.18987649887,0.027781039514,0.21423524001,0.3,0.14365005784,0.12445716377,0.18987649887,0.027781039514,0.21423524001,0.3,61.682793091,7.0729152306,7.0729152306,3.9136107204,0.46810722161,0.1,0.36810722161,0.14365005784,0.12445716377,0.18987649887,0.027781039514,0.21423524001,0.10966498445,1.4002166912,0.0,0.0,6
7,3.5,88.0,8.1830426394,1.3725540567,0.59255971632,0.051400132584,0.10987419349,0.14332361473,0.12448534889,0.19029564834,0.027777737974,0.21411765006,0.3,0.14332361473,0.12448534889,0.19029564834,0.027777737974,0.21411765006,0.3,61.984423866,7.0989767078,7.0989767078,3.9252655862,0.46780896362,0.1,0.36780896362,0.14332361473,0.12448534889,0.19029564834,0.027777737974,0.21411765006,0.10987419349,1.4816121619,0.0,0.0,6
8,4.0,87.0,8.2257927685,1.3759955672,0.5933652872,0.051426401079,0.11007921265,0.1428428648,0.1243334516,0.19041313506,0.027798851903,0.21461169664,0.3,0.1428428648,0.1243334516,0.19041313506,0.027798851903,0.21461169664,0.3,62.226073717,7.1097009252,7.1097009252,3.9231718964,0.4671763164,0.1,0.3671763164,0.1428428648,0.1243334516,0.19041313506,0.027798851903,0.21461169664,0.11007921265,1.5679092709,0.0,0.0,6
9,4.5,86.0,8.2721404003,1.3811203992,0.59488695498,0.051472666613,0.11027962468,0.14244798519,0.1242988573,0.19064181549,0.027809213141,0.21480212887,0.3,0.14244798519,0.1242988573,0.19064181549,0.027809213141,0.21480212887,0.3,62.486792288,7.1294533916,7.1294533916,3.9276037158,0.4667468425,0.1,0.3667468425,0.14244798519,0.1242988573,0.19064181549,0.027809213141,0.21480212887,0.11027962468,1.6594087584,0.0,0.0,6
10,5.0,85.0,8.3194626224,1.3864840949,0.59651627964,0.051521788344,0.11047523251,0.14209403767,0.12427102148,0.19088644977,0.027817334996,0.21493115608,0.3,0.14209403767,0.12427102148,0.19088644977,0.027817334996,0.21493115608,0.3,62.755953259,7.150632747,7.150632747,3.9331825688,0.46636505916,0.1,0.36636505916,0.14209403767,0.12427102148,0.19088644977,0.027817334996,0.21493115608,0.11047523251,1.756429751,0.0,0.0,6
11,5.5,84.0,8.3661563484,1.3914984963,0.59793707437,0.051566861909,0.1106657769,0.14175495456,0.12421441151,0.19107787145,0.027828685089,0.21512407739,0.3,0.14175495456,0.12421441151,0.19107787145,0.027828685089,0.21512407739,0.3,63.024523458,7.1707933936,7.1707933936,3.9371199285,0.46596936608,0.1,0.36596936608,0.14175495456,0.12421441151,0.19107787145,0.027828685089,0.21512407739,0.1106657769,1.8593107874,0.0,0.0,6
12,6.0,83.0,8.4133251015,1.3974786577,0.59976561765,0.05162334001,0.11085093594,0.14145111389,0.12424941966,0.19133072592,0.027833681856,0.21513505868,0.3,0.14145111389,0.12424941966,0.19133072592,0.027833681856,0.21513505868,0.3,63.290818287,7.1962679735,7.1962679735,3.9448592658,0.46570053355,0.1,0.36570053355,0.14145111389,0.12424941966,0.19133072592,0.027833681856,0.21513505868,0.11085093594,1.9684108817,0.0,0.0,6
13,6.5,82.0,8.4366131307,1.3998878609,0.60044865192,0.051638190907,0.11103043577,0.14077756929,0.12430383427,0.19149785711,0.027848189458,0.21557254987,0.3,0.14077756929,0.12430383427,0.19149785711,0.027848189458,0.21557254987,0.3,63.376543736,7.2001807748,7.2001807748,3.9428830665,0.46508140356,0.1,0.36508140356,0.14077756929,0.12430383427,0.19149785711,0.027848189458,0.21557254987,0.11103043577,2.0841107437,0.0,0.0,6
14,7.0,81.0,8.494045563,1.4047760394,0.60205345997,0.051682264048,0.11120414314,0.14070594436,0.12404530132,0.19177266626,0.027851189363,0.21562489869,0.3,0.14070594436,0.12404530132,0.19177266626,0.027851189363,0.21562489869,0.3,63.750048547,7.218459284,7.218459284,3.9491968591,0.46475124569,0.1,0.36475124569,0.14070594436,0.12404530132,0.19177266626,0.027851189363,0.21562489869,0.11120414314,2.2068141839,0.0,0.0,6
15,7.5,80.0,8.5341812287,1.4095135414,0.60338701026,0.051724805796,0.111371516,0.14037964025,0.12405514213,0.19194259948,0.027860468805,0.21576214934,0.3,0.14037964025,0.12405514213,0.19194259948,0.027860468805,0.21576214934,0.3,63.972081402,7.2381750746,7.2381750746,3.9533509491,0.46443478238,0.1,0.36443478238,0.14037964025,0.12405514213,0.19194259948,0.027860468805,0.21576214934,0.111371516,2.336948958,0.0,0.0,6
16,8.0,79.0,8.5711164571,1.4132805411,0.60459445475,0.051756347163,0.11153230339,0.14003680032,0.12401124305,0.19216535947,0.027866292361,0.21592030479,0.3,0.14003680032,0.12401124305,0.19216535947,0.027866292361,0.21592030479,0.3,64.177244602,7.2506893675,7.2506893675,3.9567532523,0.46404804337,0.1,0.36404804337,0.14003680032,0.12401124305,0.19216535947,0.027866292361,0.21592030479,0.11153230339,2.4749684225,0.0,0.0,6
17,8.5,78.0,8.6107842841,1.4174474151,0.60582762937,0.051792875185,0.11168616665,0.1397766569,0.12395915515,0.19234786249,0.027873218302,0.21604310716,0.3,0.1397766569,0.12395915515,0.19234786249,0.027873218302,0.21604310716,0.3,64.406694982,7.2669678804,7.2669678804,3.9606390014,0.46373581205,0.1,0.36373581205,0.1397766569,0.12395915515,0.19234786249,0.027873218302,0.21604310716,0.11168616665,2.621352848,0.0,0.0,6
18,9.0,77.0,8.6460690972,1.4212490776,0.60693969233,0.05182555635,0.11183274412,0.13948556047,0.12393467262,0.1925145075,0.027880486426,0.21618477298,0.3,0.13948556047,0.12393467262,0.1925145075,0.027880486426,0.21618477298,0.3,64.603798076,7.2814933735,7.2814933735,3.9637889183,0.46342023309,0.1,0.36342023309,0.13948556047,0.12393467262,0.1925145075,0.027880486426,0.21618477298,0.11183274412,2.7766108536,0.0,0.0,6
19,9.5,76.0,8.6797998752,1.4247194568,0.60796839013,0.051854848537,0.11197165826,0.13921224825,0.12389466062,0.19267721314,0.027887184747,0.21632869325,0.3,0.13921224825,0.12389466062,0.19267721314,0.027887184747,0.21632869325,0.3,64.793899914,7.2942660611,7.2942660611,3.9665562718,0.46310690887,0.1,0.36310690887,0.13921224825,0.12389466062,0.19267721314,0.027887184747,0.21632869325,0.11197165826,2.9412809037,0.0,0.0,6
20,10.0,75.0,8.7127942987,1.4281742177,0.60903974693,0.051884450204,0.11210251883,0.1389723477,0.12385802174,0.19285379903,0.027891669484,0.21642416204,0.3,0.1389723477,0.12385802174,0.19285379903,0.027891669484,0.21642416204,0.3,64.981769877,7.3070121824,7.3070121824,3.9700515435,0.46283036944,0.1,0.36283036944,0.1389723477,0.12385802174,0.19285379903,0.027891669484,0.21642416204,0.11210251883,3.115932865,0.0,0.0,6
21,10.5,74.0,8.743103926,1.4314048411,0.60998312789,0.051912009251,0.11222491457,0.13873739978,0.12383376321,0.19299416018,0.027897527277,0.21653714954,0.3,0.13873739978,0.12383376321,0.19299416018,0.027897527277,0.21653714954,0.3,65.15219114,7.3194238228,7.3194238228,3.9727916548,0.462571163,0.1,0.362571163,0.13873739978,0.12383376321,0.19299416018,0.027897527277,0.21653714954,0.11222491457,3.3011696034,0.0,0.0,6
22,11.0,73.0,8.7716523544,1.4344140112,0.61086432084,0.051937614367,0.11233841592,0.13852500739,0.12380672428,0.19312590832,0.027902820191,0.21663953982,0.3,0.13852500739,0.12380672428,0.19312590832,0.027902820191,0.21663953982,0.3,65.313706651,7.3309711876,7.3309711876,3.9753835488,0.46233173167,0.1,0.36233173167,0.13852500739,0.12380672428,0.19312590832,0.027902820191,0.21663953982,0.11233841592,3.4976286335,0.0,0.0,6
