elapsed_time,distance,sensor,x_pos,y_pos,value,condition,position,section,section2
8129,2,4_3,4,3,45.77,2 cm,21,Outside,Outside
8182,2,4_3,4,3,46.92,2 cm,21,Outside,Outside
8236,2,4_3,4,3,45.92,2 cm,21,Outside,Outside
8290,2,4_3,4,3,47,2 cm,21,Outside,Outside
8343,2,4_3,4,3,45.46,2 cm,21,Outside,Outside
8396,2,4_3,4,3,46.23,2 cm,21,Outside,Outside
8451,2,4_3,4,3,45.69,2 cm,21,Outside,Outside
8504,2,4_3,4,3,47,2 cm,21,Outside,Outside
8558,2,4_3,4,3,45.92,2 cm,21,Outside,Outside
8611,2,4_3,4,3,46.92,2 cm,21,Outside,Outside
8665,2,4_3,4,3,45.77,2 cm,21,Outside,Outside
8718,2,4_3,4,3,47.23,2 cm,21,Outside,Outside
8771,2,4_3,4,3,45.69,2 cm,21,Outside,Outside
8825,2,4_3,4,3,46.92,2 cm,21,Outside,Outside
8879,2,4_3,4,3,45.54,2 cm,21,Outside,Outside
8932,2,4_3,4,3,47,2 cm,21,Outside,Outside
8986,2,4_3,4,3,46,2 cm,21,Outside,Outside
9039,2,4_3,4,3,47.31,2 cm,21,Outside,Outside
9093,2,4_3,4,3,45.85,2 cm,21,Outside,Outside
9146,2,4_3,4,3,46.77,2 cm,21,Outside,Outside
9200,2,4_3,4,3,45.92,2 cm,21,Outside,Outside
9253,2,4_3,4,3,47.08,2 cm,21,Outside,Outside
9307,2,4_3,4,3,46.08,2 cm,21,Outside,Outside
9361,2,4_3,4,3,47.08,2 cm,21,Outside,Outside
9414,2,4_3,4,3,45.23,2 cm,21,Outside,Outside
9467,2,4_3,4,3,46.92,2 cm,21,Outside,Outside
9521,2,4_3,4,3,45.92,2 cm,21,Outside,Outside
9575,2,4_3,4,3,47,2 cm,21,Outside,Outside
9628,2,4_3,4,3,45.54,2 cm,21,Outside,Outside
9681,2,4_3,4,3,47.08,2 cm,21,Outside,Outside
9735,2,4_3,4,3,46,2 cm,21,Outside,Outside
9789,2,4_3,4,3,47.15,2 cm,21,Outside,Outside
9842,2,4_3,4,3,45.92,2 cm,21,Outside,Outside
9895,2,4_3,4,3,47,2 cm,21,Outside,Outside
9950,2,4_3,4,3,45.69,2 cm,21,Outside,Outside
10003,2,4_3,4,3,47,2 cm,21,Outside,Outside
10056,2,4_3,4,3,45.85,2 cm,21,Outside,Outside
10110,2,4_3,4,3,46.69,2 cm,21,Outside,Outside
10164,2,4_3,4,3,45.77,2 cm,21,Outside,Outside
0,3,4_3,4,3,35.23,3 cm,21,Outside,Outside
53,3,4_3,4,3,36.31,3 cm,21,Outside,Outside
106,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
159,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
212,3,4_3,4,3,35,3 cm,21,Outside,Outside
266,3,4_3,4,3,36.69,3 cm,21,Outside,Outside
319,3,4_3,4,3,35.23,3 cm,21,Outside,Outside
372,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
425,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
479,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
532,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
586,3,4_3,4,3,36.38,3 cm,21,Outside,Outside
638,3,4_3,4,3,35.15,3 cm,21,Outside,Outside
693,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
746,3,4_3,4,3,34.85,3 cm,21,Outside,Outside
799,3,4_3,4,3,36.54,3 cm,21,Outside,Outside
852,3,4_3,4,3,35,3 cm,21,Outside,Outside
906,3,4_3,4,3,36.31,3 cm,21,Outside,Outside
959,3,4_3,4,3,34.85,3 cm,21,Outside,Outside
1012,3,4_3,4,3,36.69,3 cm,21,Outside,Outside
1065,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
1120,3,4_3,4,3,36.77,3 cm,21,Outside,Outside
1173,3,4_3,4,3,35,3 cm,21,Outside,Outside
1226,3,4_3,4,3,36,3 cm,21,Outside,Outside
1281,3,4_3,4,3,35,3 cm,21,Outside,Outside
1334,3,4_3,4,3,36.85,3 cm,21,Outside,Outside
1387,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
1440,3,4_3,4,3,35.85,3 cm,21,Outside,Outside
1494,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
1548,3,4_3,4,3,36.77,3 cm,21,Outside,Outside
1601,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
1654,3,4_3,4,3,36.62,3 cm,21,Outside,Outside
1708,3,4_3,4,3,35,3 cm,21,Outside,Outside
1761,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
1814,3,4_3,4,3,35.15,3 cm,21,Outside,Outside
1868,3,4_3,4,3,36.77,3 cm,21,Outside,Outside
1922,3,4_3,4,3,35,3 cm,21,Outside,Outside
1975,3,4_3,4,3,36,3 cm,21,Outside,Outside
2028,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
2081,3,4_3,4,3,36.54,3 cm,21,Outside,Outside
2136,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
2189,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
2242,3,4_3,4,3,35,3 cm,21,Outside,Outside
2295,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
2349,3,4_3,4,3,35,3 cm,21,Outside,Outside
2402,3,4_3,4,3,36.38,3 cm,21,Outside,Outside
2455,3,4_3,4,3,34.85,3 cm,21,Outside,Outside
2509,3,4_3,4,3,36,3 cm,21,Outside,Outside
2563,3,4_3,4,3,35,3 cm,21,Outside,Outside
2616,3,4_3,4,3,37,3 cm,21,Outside,Outside
2670,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
2723,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
2777,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
2830,3,4_3,4,3,36.46,3 cm,21,Outside,Outside
2884,3,4_3,4,3,35,3 cm,21,Outside,Outside
2937,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
2991,3,4_3,4,3,34.85,3 cm,21,Outside,Outside
3044,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
3097,3,4_3,4,3,35.31,3 cm,21,Outside,Outside
3150,3,4_3,4,3,36,3 cm,21,Outside,Outside
3205,3,4_3,4,3,35,3 cm,21,Outside,Outside
3258,3,4_3,4,3,36,3 cm,21,Outside,Outside
3311,3,4_3,4,3,35.15,3 cm,21,Outside,Outside
3364,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
3418,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
3472,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
3525,3,4_3,4,3,35,3 cm,21,Outside,Outside
3578,3,4_3,4,3,36.62,3 cm,21,Outside,Outside
3632,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
3685,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
3739,3,4_3,4,3,34.92,3 cm,21,Outside,Outside
3792,3,4_3,4,3,36.38,3 cm,21,Outside,Outside
3846,3,4_3,4,3,35.23,3 cm,21,Outside,Outside
3899,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
3952,3,4_3,4,3,34.92,3 cm,21,Outside,Outside
4006,3,4_3,4,3,35.85,3 cm,21,Outside,Outside
4060,3,4_3,4,3,35.15,3 cm,21,Outside,Outside
4113,3,4_3,4,3,36.85,3 cm,21,Outside,Outside
4166,3,4_3,4,3,35,3 cm,21,Outside,Outside
4219,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
4273,3,4_3,4,3,34.85,3 cm,21,Outside,Outside
4326,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
4379,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
4433,3,4_3,4,3,36.31,3 cm,21,Outside,Outside
4487,3,4_3,4,3,35,3 cm,21,Outside,Outside
4540,3,4_3,4,3,35.92,3 cm,21,Outside,Outside
4593,3,4_3,4,3,35,3 cm,21,Outside,Outside
4646,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
4700,3,4_3,4,3,34.92,3 cm,21,Outside,Outside
4753,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
4807,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
4860,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
4914,3,4_3,4,3,35,3 cm,21,Outside,Outside
4967,3,4_3,4,3,36,3 cm,21,Outside,Outside
5020,3,4_3,4,3,34.77,3 cm,21,Outside,Outside
5073,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
5128,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
5181,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
5234,3,4_3,4,3,34.92,3 cm,21,Outside,Outside
5287,3,4_3,4,3,35.85,3 cm,21,Outside,Outside
5342,3,4_3,4,3,35,3 cm,21,Outside,Outside
5395,3,4_3,4,3,36.77,3 cm,21,Outside,Outside
5448,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
5502,3,4_3,4,3,36,3 cm,21,Outside,Outside
5556,3,4_3,4,3,34.62,3 cm,21,Outside,Outside
5609,3,4_3,4,3,36.54,3 cm,21,Outside,Outside
5662,3,4_3,4,3,35.31,3 cm,21,Outside,Outside
5716,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
5770,3,4_3,4,3,34.85,3 cm,21,Outside,Outside
5823,3,4_3,4,3,36,3 cm,21,Outside,Outside
5876,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
5929,3,4_3,4,3,36.62,3 cm,21,Outside,Outside
5983,3,4_3,4,3,35,3 cm,21,Outside,Outside
6037,3,4_3,4,3,36,3 cm,21,Outside,Outside
6090,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
6144,3,4_3,4,3,37,3 cm,21,Outside,Outside
6198,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
6251,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
6304,3,4_3,4,3,34.92,3 cm,21,Outside,Outside
6358,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
6412,3,4_3,4,3,35.23,3 cm,21,Outside,Outside
6465,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
6518,3,4_3,4,3,34.85,3 cm,21,Outside,Outside
6572,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
6625,3,4_3,4,3,35.46,3 cm,21,Outside,Outside
6678,3,4_3,4,3,36.46,3 cm,21,Outside,Outside
6731,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
6786,3,4_3,4,3,36,3 cm,21,Outside,Outside
6839,3,4_3,4,3,35,3 cm,21,Outside,Outside
6892,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
6946,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
7000,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
7053,3,4_3,4,3,34.46,3 cm,21,Outside,Outside
7106,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
7160,3,4_3,4,3,35.15,3 cm,21,Outside,Outside
7214,3,4_3,4,3,36.46,3 cm,21,Outside,Outside
7267,3,4_3,4,3,34.85,3 cm,21,Outside,Outside
7320,3,4_3,4,3,36,3 cm,21,Outside,Outside
7373,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
7428,3,4_3,4,3,36.62,3 cm,21,Outside,Outside
7481,3,4_3,4,3,35.23,3 cm,21,Outside,Outside
7534,3,4_3,4,3,35.62,3 cm,21,Outside,Outside
7587,3,4_3,4,3,35.15,3 cm,21,Outside,Outside
7641,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
7695,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
7748,3,4_3,4,3,36.62,3 cm,21,Outside,Outside
7801,3,4_3,4,3,34.62,3 cm,21,Outside,Outside
7855,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
7909,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
7962,3,4_3,4,3,37.38,3 cm,21,Outside,Outside
8015,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
8069,3,4_3,4,3,36.54,3 cm,21,Outside,Outside
8123,3,4_3,4,3,35,3 cm,21,Outside,Outside
8176,3,4_3,4,3,36.92,3 cm,21,Outside,Outside
8230,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
8284,3,4_3,4,3,36,3 cm,21,Outside,Outside
8337,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
8391,3,4_3,4,3,36.38,3 cm,21,Outside,Outside
8444,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
8498,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
8552,3,4_3,4,3,35,3 cm,21,Outside,Outside
8605,3,4_3,4,3,36.46,3 cm,21,Outside,Outside
8658,3,4_3,4,3,35.15,3 cm,21,Outside,Outside
8712,3,4_3,4,3,36.46,3 cm,21,Outside,Outside
8766,3,4_3,4,3,35,3 cm,21,Outside,Outside
8819,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
8872,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
8926,3,4_3,4,3,36.85,3 cm,21,Outside,Outside
8979,3,4_3,4,3,34.92,3 cm,21,Outside,Outside
9033,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
9086,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
9140,3,4_3,4,3,36.69,3 cm,21,Outside,Outside
9194,3,4_3,4,3,35,3 cm,21,Outside,Outside
9247,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
9300,3,4_3,4,3,35,3 cm,21,Outside,Outside
9354,3,4_3,4,3,36.08,3 cm,21,Outside,Outside
9408,3,4_3,4,3,35.15,3 cm,21,Outside,Outside
9461,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
9515,3,4_3,4,3,35.15,3 cm,21,Outside,Outside
9568,3,4_3,4,3,36.15,3 cm,21,Outside,Outside
9621,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
9674,3,4_3,4,3,36.77,3 cm,21,Outside,Outside
9729,3,4_3,4,3,34.85,3 cm,21,Outside,Outside
9782,3,4_3,4,3,36.46,3 cm,21,Outside,Outside
9835,3,4_3,4,3,35.15,3 cm,21,Outside,Outside
9888,3,4_3,4,3,36.31,3 cm,21,Outside,Outside
9942,3,4_3,4,3,35.23,3 cm,21,Outside,Outside
9995,3,4_3,4,3,36.23,3 cm,21,Outside,Outside
10049,3,4_3,4,3,35.08,3 cm,21,Outside,Outside
10102,3,4_3,4,3,36.38,3 cm,21,Outside,Outside
10156,3,4_3,4,3,35.23,3 cm,21,Outside,Outside
0,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
53,5,4_3,4,3,42.46,5 cm,21,Outside,Outside
106,5,4_3,4,3,41,5 cm,21,Outside,Outside
159,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
212,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
266,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
319,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
372,5,4_3,4,3,42.62,5 cm,21,Outside,Outside
427,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
480,5,4_3,4,3,41.85,5 cm,21,Outside,Outside
533,5,4_3,4,3,41.15,5 cm,21,Outside,Outside
586,5,4_3,4,3,42.15,5 cm,21,Outside,Outside
640,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
693,5,4_3,4,3,41.92,5 cm,21,Outside,Outside
746,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
799,5,4_3,4,3,42,5 cm,21,Outside,Outside
852,5,4_3,4,3,41.15,5 cm,21,Outside,Outside
907,5,4_3,4,3,43,5 cm,21,Outside,Outside
960,5,4_3,4,3,41,5 cm,21,Outside,Outside
1013,5,4_3,4,3,41.92,5 cm,21,Outside,Outside
1067,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
1121,5,4_3,4,3,42.38,5 cm,21,Outside,Outside
1174,5,4_3,4,3,41,5 cm,21,Outside,Outside
1227,5,4_3,4,3,42,5 cm,21,Outside,Outside
1281,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
1335,5,4_3,4,3,42.23,5 cm,21,Outside,Outside
1388,5,4_3,4,3,41.38,5 cm,21,Outside,Outside
1441,5,4_3,4,3,42.15,5 cm,21,Outside,Outside
1495,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
1548,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
1602,5,4_3,4,3,41,5 cm,21,Outside,Outside
1655,5,4_3,4,3,42.62,5 cm,21,Outside,Outside
1709,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
1762,5,4_3,4,3,42,5 cm,21,Outside,Outside
1815,5,4_3,4,3,41,5 cm,21,Outside,Outside
1869,5,4_3,4,3,42.38,5 cm,21,Outside,Outside
1923,5,4_3,4,3,41,5 cm,21,Outside,Outside
1976,5,4_3,4,3,42,5 cm,21,Outside,Outside
2029,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
2083,5,4_3,4,3,42.31,5 cm,21,Outside,Outside
2137,5,4_3,4,3,41,5 cm,21,Outside,Outside
2190,5,4_3,4,3,42.31,5 cm,21,Outside,Outside
2243,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
2297,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
2351,5,4_3,4,3,41,5 cm,21,Outside,Outside
2404,5,4_3,4,3,42.62,5 cm,21,Outside,Outside
2457,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
2511,5,4_3,4,3,41.77,5 cm,21,Outside,Outside
2565,5,4_3,4,3,41,5 cm,21,Outside,Outside
2618,5,4_3,4,3,42.46,5 cm,21,Outside,Outside
2672,5,4_3,4,3,41,5 cm,21,Outside,Outside
2725,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
2779,5,4_3,4,3,40.77,5 cm,21,Outside,Outside
2832,5,4_3,4,3,42.38,5 cm,21,Outside,Outside
2886,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
2939,5,4_3,4,3,42.23,5 cm,21,Outside,Outside
2993,5,4_3,4,3,41,5 cm,21,Outside,Outside
3046,5,4_3,4,3,41.77,5 cm,21,Outside,Outside
3099,5,4_3,4,3,41,5 cm,21,Outside,Outside
3153,5,4_3,4,3,42.23,5 cm,21,Outside,Outside
3207,5,4_3,4,3,41,5 cm,21,Outside,Outside
3260,5,4_3,4,3,42,5 cm,21,Outside,Outside
3313,5,4_3,4,3,40.77,5 cm,21,Outside,Outside
3366,5,4_3,4,3,42.15,5 cm,21,Outside,Outside
3421,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
3474,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
3527,5,4_3,4,3,40.46,5 cm,21,Outside,Outside
3581,5,4_3,4,3,42.31,5 cm,21,Outside,Outside
3635,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
3688,5,4_3,4,3,42.23,5 cm,21,Outside,Outside
3741,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
3795,5,4_3,4,3,41.92,5 cm,21,Outside,Outside
3849,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
3902,5,4_3,4,3,42.69,5 cm,21,Outside,Outside
3956,5,4_3,4,3,41,5 cm,21,Outside,Outside
4009,5,4_3,4,3,41.77,5 cm,21,Outside,Outside
4063,5,4_3,4,3,40.69,5 cm,21,Outside,Outside
4116,5,4_3,4,3,42.38,5 cm,21,Outside,Outside
4170,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
4222,5,4_3,4,3,42.46,5 cm,21,Outside,Outside
4277,5,4_3,4,3,41,5 cm,21,Outside,Outside
4330,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
4383,5,4_3,4,3,41,5 cm,21,Outside,Outside
4436,5,4_3,4,3,42.77,5 cm,21,Outside,Outside
4490,5,4_3,4,3,41,5 cm,21,Outside,Outside
4544,5,4_3,4,3,42,5 cm,21,Outside,Outside
4597,5,4_3,4,3,41,5 cm,21,Outside,Outside
4651,5,4_3,4,3,42.62,5 cm,21,Outside,Outside
4704,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
4757,5,4_3,4,3,42,5 cm,21,Outside,Outside
4810,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
4864,5,4_3,4,3,42,5 cm,21,Outside,Outside
4917,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
4970,5,4_3,4,3,42.15,5 cm,21,Outside,Outside
5024,5,4_3,4,3,41,5 cm,21,Outside,Outside
5078,5,4_3,4,3,41.92,5 cm,21,Outside,Outside
5131,5,4_3,4,3,41,5 cm,21,Outside,Outside
5184,5,4_3,4,3,42.23,5 cm,21,Outside,Outside
5237,5,4_3,4,3,41,5 cm,21,Outside,Outside
5292,5,4_3,4,3,42.23,5 cm,21,Outside,Outside
5345,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
5399,5,4_3,4,3,42,5 cm,21,Outside,Outside
5452,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
5506,5,4_3,4,3,42.15,5 cm,21,Outside,Outside
5559,5,4_3,4,3,41,5 cm,21,Outside,Outside
5613,5,4_3,4,3,42,5 cm,21,Outside,Outside
5666,5,4_3,4,3,41,5 cm,21,Outside,Outside
5720,5,4_3,4,3,42.23,5 cm,21,Outside,Outside
5773,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
5827,5,4_3,4,3,41.85,5 cm,21,Outside,Outside
5880,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
5934,5,4_3,4,3,42.38,5 cm,21,Outside,Outside
5988,5,4_3,4,3,41,5 cm,21,Outside,Outside
6041,5,4_3,4,3,42,5 cm,21,Outside,Outside
6094,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
6149,5,4_3,4,3,42,5 cm,21,Outside,Outside
6202,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
6255,5,4_3,4,3,42.15,5 cm,21,Outside,Outside
6308,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
6362,5,4_3,4,3,42.15,5 cm,21,Outside,Outside
6416,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
6469,5,4_3,4,3,42.85,5 cm,21,Outside,Outside
6522,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
6577,5,4_3,4,3,41.77,5 cm,21,Outside,Outside
6630,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
6683,5,4_3,4,3,41.92,5 cm,21,Outside,Outside
6736,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
6790,5,4_3,4,3,42,5 cm,21,Outside,Outside
6843,5,4_3,4,3,40.38,5 cm,21,Outside,Outside
6897,5,4_3,4,3,42.31,5 cm,21,Outside,Outside
6950,5,4_3,4,3,41,5 cm,21,Outside,Outside
7004,5,4_3,4,3,42.15,5 cm,21,Outside,Outside
7058,5,4_3,4,3,40.77,5 cm,21,Outside,Outside
7111,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
7164,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
7218,5,4_3,4,3,42.54,5 cm,21,Outside,Outside
7272,5,4_3,4,3,41.15,5 cm,21,Outside,Outside
7325,5,4_3,4,3,41.92,5 cm,21,Outside,Outside
7378,5,4_3,4,3,41,5 cm,21,Outside,Outside
7433,5,4_3,4,3,42.31,5 cm,21,Outside,Outside
7486,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
7539,5,4_3,4,3,42,5 cm,21,Outside,Outside
7592,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
7646,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
7700,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
7753,5,4_3,4,3,42,5 cm,21,Outside,Outside
7806,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
7861,5,4_3,4,3,42,5 cm,21,Outside,Outside
7914,5,4_3,4,3,41,5 cm,21,Outside,Outside
7967,5,4_3,4,3,42.85,5 cm,21,Outside,Outside
8020,5,4_3,4,3,41,5 cm,21,Outside,Outside
8074,5,4_3,4,3,42,5 cm,21,Outside,Outside
8128,5,4_3,4,3,41,5 cm,21,Outside,Outside
8181,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
8235,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
8289,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
8342,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
8395,5,4_3,4,3,42.15,5 cm,21,Outside,Outside
8449,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
8502,5,4_3,4,3,42.31,5 cm,21,Outside,Outside
8556,5,4_3,4,3,41,5 cm,21,Outside,Outside
8609,5,4_3,4,3,41.85,5 cm,21,Outside,Outside
8663,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
8717,5,4_3,4,3,42.38,5 cm,21,Outside,Outside
8770,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
8823,5,4_3,4,3,42,5 cm,21,Outside,Outside
8877,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
8931,5,4_3,4,3,42.38,5 cm,21,Outside,Outside
8984,5,4_3,4,3,41.15,5 cm,21,Outside,Outside
9037,5,4_3,4,3,42.23,5 cm,21,Outside,Outside
9091,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
9145,5,4_3,4,3,42,5 cm,21,Outside,Outside
9198,5,4_3,4,3,41,5 cm,21,Outside,Outside
9251,5,4_3,4,3,42.46,5 cm,21,Outside,Outside
9306,5,4_3,4,3,41.15,5 cm,21,Outside,Outside
9359,5,4_3,4,3,42,5 cm,21,Outside,Outside
9412,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
9465,5,4_3,4,3,42.23,5 cm,21,Outside,Outside
9520,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
9573,5,4_3,4,3,41.92,5 cm,21,Outside,Outside
9626,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
9679,5,4_3,4,3,42.54,5 cm,21,Outside,Outside
9734,5,4_3,4,3,41,5 cm,21,Outside,Outside
9787,5,4_3,4,3,42.08,5 cm,21,Outside,Outside
9840,5,4_3,4,3,40.69,5 cm,21,Outside,Outside
9894,5,4_3,4,3,42,5 cm,21,Outside,Outside
9948,5,4_3,4,3,41.08,5 cm,21,Outside,Outside
10001,5,4_3,4,3,42.31,5 cm,21,Outside,Outside
10054,5,4_3,4,3,40.85,5 cm,21,Outside,Outside
10108,5,4_3,4,3,41.92,5 cm,21,Outside,Outside
10162,5,4_3,4,3,40.92,5 cm,21,Outside,Outside
0,10,4_3,4,3,45.77,10 cm,21,Outside,Outside
53,10,4_3,4,3,46.92,10 cm,21,Outside,Outside
106,10,4_3,4,3,46.08,10 cm,21,Outside,Outside
159,10,4_3,4,3,47.15,10 cm,21,Outside,Outside
214,10,4_3,4,3,45.92,10 cm,21,Outside,Outside
267,10,4_3,4,3,47,10 cm,21,Outside,Outside
320,10,4_3,4,3,46,10 cm,21,Outside,Outside
373,10,4_3,4,3,47.38,10 cm,21,Outside,Outside
427,10,4_3,4,3,46.08,10 cm,21,Outside,Outside
480,10,4_3,4,3,47.08,10 cm,21,Outside,Outside
533,10,4_3,4,3,45.69,10 cm,21,Outside,Outside
586,10,4_3,4,3,47.08,10 cm,21,Outside,Outside
641,10,4_3,4,3,46.15,10 cm,21,Outside,Outside
694,10,4_3,4,3,47.08,10 cm,21,Outside,Outside
747,10,4_3,4,3,46,10 cm,21,Outside,Outside
800,10,4_3,4,3,46.92,10 cm,21,Outside,Outside
854,10,4_3,4,3,46,10 cm,21,Outside,Outside
907,10,4_3,4,3,47.08,10 cm,21,Outside,Outside
961,10,4_3,4,3,46,10 cm,21,Outside,Outside
1014,10,4_3,4,3,47,10 cm,21,Outside,Outside
1068,10,4_3,4,3,46,10 cm,21,Outside,Outside
1121,10,4_3,4,3,47.23,10 cm,21,Outside,Outside
1175,10,4_3,4,3,46,10 cm,21,Outside,Outside
