Timepoint,Time,Wavelength,Plate,Row,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
T3,13/06/2021 15:57:49,750nm,6000k, M,0.241295,0.262501,0.287205,0.304728,0.293584,0.290323,0.291396,0.301087,0.292441,0.294896,0.315478,0.299712,0.307104,0.306029,0.295565,0.306872,0.300556,0.306603,0.308377,0.296136,0.29991,0.296951,0.279365,0.110506
T3,13/06/2021 15:57:49,750nm,6000k, N,0.239981,0.271395,0.284409,0.292262,0.288622,0.292029,0.288697,0.285226,0.29196,0.287702,0.297059,0.278122,0.29032,0.295411,0.298315,0.293059,0.300189,0.300625,0.306072,0.292055,0.299974,0.296609,0.293581,0.112127
T3,13/06/2021 15:57:49,750nm,6000k, O,0.252934,0.267805,0.288191,0.293302,0.283921,0.281628,0.273843,0.266426,0.261598,0.262654,0.28901,0.280704,0.279825,0.282457,0.29349,0.288774,0.279448,0.296473,0.284446,0.288588,0.286799,0.270144,0.389542,0.489109
T3,13/06/2021 15:57:49,750nm,6000k, P,0.246089,0.250157,0.272115,0.268478,0.258243,0.283185,0.342017,0.173542,0.214181,0.39625,0.339577,0.311795,0.291949,0.296902,0.283197,0.284477,0.272582,0.267534,0.264984,0.275631,0.275783,0.29125,0.11271,0.483929
T4,14/06/2021 16:04:59,750nm,4000k, A,0.237088,0.164993,0.168396,0.184713,0.17701,0.179362,0.176116,0.17889,0.180739,0.188051,0.185443,0.189171,0.187814,0.186714,0.190764,0.208111,0.201284,0.204063,0.201452,0.212746,0.223356,0.232911,0.20705,0.240636
T4,14/06/2021 16:04:59,750nm,4000k, B,0.158988,0.195117,0.216147,0.245826,0.243117,0.254359,0.235625,0.240312,0.241897,0.254674,0.25775,0.261523,0.266553,0.264094,0.256498,0.278229,0.26612,0.267579,0.264152,0.269481,0.284316,0.275304,0.244141,0.212907
T4,14/06/2021 16:04:59,750nm,4000k, C,0.160778,0.211893,0.246224,0.269558,0.289751,0.280624,0.280089,0.295114,0.287408,0.289621,0.29548,0.290651,0.293287,0.296097,0.291532,0.29685,0.306254,0.294165,0.286151,0.298293,0.293677,0.292188,0.265494,0.228096
T4,14/06/2021 16:04:59,750nm,4000k, D,0.16044,0.221187,0.244367,0.270139,0.284407,0.295041,0.284001,0.297177,0.290113,0.31072,0.321327,0.30332,0.312093,0.309583,0.30794,0.311711,0.316978,0.305678,0.299711,0.300104,0.295408,0.302467,0.265449,0.240271
T4,14/06/2021 16:04:59,750nm,4000k, E,0.157855,0.211908,0.238174,0.273489,0.288443,0.293291,0.307354,0.309772,0.317348,0.309863,0.321877,0.316234,0.313361,0.306326,0.30738,0.312942,0.312119,0.299806,0.293581,0.303478,0.300211,0.307646,0.273282,0.224429
T4,14/06/2021 16:04:59,750nm,4000k, F,0.152989,0.210522,0.244753,0.2725,0.306754,0.293436,0.308244,0.310775,0.308125,0.303584,0.303549,0.319547,0.316028,0.30497,0.304934,0.310139,0.30791,0.298928,0.307694,0.30944,0.290578,0.295958,0.270518,0.212296
T4,14/06/2021 16:04:59,750nm,4000k, G,0.160061,0.193243,0.233493,0.259675,0.273926,0.283077,0.295609,0.297609,0.292567,0.283451,0.291007,0.289511,0.298424,0.322781,0.317421,0.308023,0.30401,0.303785,0.294366,0.303968,0.276358,0.271681,0.25762,0.202815
T4,14/06/2021 16:04:59,750nm,4000k, H,0.151236,0.193036,0.240823,0.267342,0.276015,0.275143,0.27784,0.297461,0.28941,0.286062,0.290272,0.297456,0.311391,0.316596,0.310028,0.302431,0.302082,0.296255,0.294358,0.295237,0.277792,0.266461,0.246361,0.215128
T4,14/06/2021 16:04:59,750nm,4000k, I,0.161568,0.206329,0.244493,0.264342,0.267511,0.279976,0.29283,0.307669,0.296004,0.282326,0.307574,0.317344,0.324921,0.31322,0.304323,0.302886,0.310943,0.299105,0.304951,0.287665,0.273315,0.265234,0.237156,0.212792
T4,14/06/2021 16:04:59,750nm,4000k, J,0.15872,0.196565,0.245917,0.263601,0.278763,0.281566,0.29845,0.290417,0.289278,0.297853,0.296219,0.297217,0.29649,0.3147,0.313175,0.296098,0.306814,0.297227,0.308162,0.303391,0.287526,0.263614,0.252213,0.2195
T4,14/06/2021 16:04:59,750nm,4000k, K,0.167826,0.216349,0.239499,0.251795,0.265837,0.277483,0.290252,0.276551,0.268844,0.269286,0.285346,0.288524,0.284674,0.291917,0.308547,0.321557,0.299091,0.292269,0.274887,0.275968,0.274324,0.272516,0.24712,0.208064
T4,14/06/2021 16:04:59,750nm,4000k, L,0.165879,0.212277,0.235768,0.251511,0.256704,0.250093,0.26723,0.267575,0.266468,0.26796,0.273872,0.261939,0.271343,0.278176,0.283003,0.29693,0.294831,0.274871,0.285755,0.274228,0.26733,0.274412,0.280983,0.217397
T4,14/06/2021 16:04:59,750nm,4000k, M,0.17533,0.208423,0.252019,0.251319,0.255858,0.262567,0.276846,0.264869,0.280569,0.277613,0.258481,0.255003,0.254779,0.260661,0.284082,0.282335,0.284163,0.28431,0.267787,0.268364,0.255343,0.263055,0.262888,0.218409
T4,14/06/2021 16:04:59,750nm,4000k, N,0.178348,0.209611,0.238289,0.254811,0.255444,0.256117,0.265751,0.250083,0.242684,0.226605,0.254254,0.241488,0.244219,0.258996,0.257226,0.256128,0.269712,0.245069,0.259017,0.255412,0.268752,0.248671,0.23554,0.212738
T4,14/06/2021 16:04:59,750nm,4000k, O,0.176347,0.204588,0.232154,0.240328,0.234469,0.236894,0.240453,0.222522,0.220894,0.221025,0.237948,0.229647,0.231598,0.235861,0.235274,0.233504,0.236249,0.239122,0.231807,0.230548,0.236052,0.246981,0.235994,0.222294
T4,14/06/2021 16:04:59,750nm,4000k, P,0.254874,0.182936,0.182659,0.202354,0.208189,0.197275,0.1945,0.203611,0.19554,0.205172,0.202845,0.214685,0.212182,0.200212,0.200391,0.204389,0.222548,0.223812,0.208824,0.219853,0.224979,0.241112,0.270405,0.166087
T4,14/06/2021 16:04:59,750nm,5000k, A,0.294486,0.181315,0.199501,0.204376,0.193462,0.193806,0.188172,0.209119,0.190221,0.237813,0.232394,0.224274,0.243437,0.253759,0.266779,0.267623,0.267519,0.271714,0.259688,0.258597,0.26724,0.270973,0.259573,0.308319
T4,14/06/2021 16:04:59,750nm,5000k, B,0.15645,0.22834,0.257539,0.278494,0.278595,0.277298,0.269857,0.275773,0.292921,0.305534,0.307455,0.331797,0.333819,0.327764,0.319317,0.320941,0.319158,0.348202,0.338512,0.329044,0.332666,0.323437,0.289532,0.248415
T4,14/06/2021 16:04:59,750nm,5000k, C,0.159214,0.24644,0.299272,0.321144,0.329159,0.326473,0.357458,0.377812,0.33512,0.343088,0.347075,0.365892,0.364025,0.363384,0.353568,0.352484,0.35237,0.393149,0.384255,0.360412,0.356401,0.328723,0.303178,0.263297
T4,14/06/2021 16:04:59,750nm,5000k, D,0.159535,0.259074,0.292405,0.321568,0.343709,0.340931,0.338071,0.367897,0.366323,0.361795,0.371057,0.356165,0.364673,0.383035,0.369951,0.360767,0.396615,0.41465,0.38248,0.387513,0.381902,0.357995,0.337791,0.282604
T4,14/06/2021 16:04:59,750nm,5000k, E,0.161398,0.251973,0.309547,0.335628,0.350817,0.364171,0.349586,0.357716,0.355527,0.392033,0.386249,0.350217,0.362516,0.376936,0.374978,0.369563,0.373725,0.370439,0.385251,0.356172,0.378999,0.376809,0.353207,0.272159
T4,14/06/2021 16:04:59,750nm,5000k, F,0.16095,0.249022,0.340745,0.332693,0.327928,0.333811,0.305785,0.324273,0.347119,0.351233,0.37283,0.352189,0.370709,0.383634,0.366424,0.362839,0.363714,0.365682,0.34926,0.375147,0.38445,0.371685,0.328415,0.263915
T4,14/06/2021 16:04:59,750nm,5000k, G,0.163578,0.244563,0.318883,0.328304,0.30529,0.326624,0.328443,0.361592,0.357315,0.346876,0.369648,0.348479,0.364532,0.366941,0.360853,0.36561,0.360431,0.346443,0.366371,0.356339,0.338852,0.341529,0.31994,0.267044
T4,14/06/2021 16:04:59,750nm,5000k, H,0.163148,0.246231,0.328112,0.307325,0.320235,0.319729,0.33182,0.347955,0.361366,0.347285,0.360635,0.381935,0.379715,0.366622,0.36736,0.365812,0.363207,0.340029,0.34658,0.35766,0.355993,0.355896,0.303416,0.251156
T4,14/06/2021 16:04:59,750nm,5000k, I,0.160074,0.251835,0.330255,0.325571,0.308946,0.320815,0.328028,0.348868,0.341435,0.341256,0.373105,0.346073,0.354346,0.352571,0.365149,0.360872,0.36987,0.372648,0.361993,0.358795,0.392049,0.39093,0.304607,0.254817
T4,14/06/2021 16:04:59,750nm,5000k, J,0.163822,0.270971,0.31615,0.307991,0.328057,0.339438,0.325205,0.336499,0.348082,0.371835,0.368837,0.366201,0.366229,0.34577,0.374288,0.365564,0.385953,0.386733,0.345259,0.351345,0.374011,0.368543,0.300101,0.243239
T4,14/06/2021 16:04:59,750nm,5000k, K,0.177435,0.276173,0.316209,0.342885,0.341386,0.337932,0.321809,0.346355,0.347051,0.325848,0.367022,0.355022,0.361169,0.33916,0.34416,0.353595,0.360782,0.333457,0.331207,0.352534,0.339399,0.321782,0.296721,0.24664
T4,14/06/2021 16:04:59,750nm,5000k, L,0.183601,0.257135,0.298866,0.293986,0.339198,0.342843,0.326245,0.318843,0.343089,0.342502,0.344827,0.357206,0.361231,0.333374,0.375047,0.353558,0.328678,0.332639,0.33294,0.345812,0.34236,0.320551,0.297721,0.253519
T4,14/06/2021 16:04:59,750nm,5000k, M,0.201246,0.279098,0.304881,0.329628,0.320541,0.292603,0.308357,0.318985,0.30739,0.30951,0.327214,0.32328,0.327936,0.321967,0.328165,0.321128,0.330344,0.355374,0.363721,0.345826,0.335594,0.317299,0.295934,0.252356
T4,14/06/2021 16:04:59,750nm,5000k, N,0.202421,0.273457,0.280219,0.297237,0.310721,0.308686,0.297293,0.274656,0.27446,0.28429,0.302414,0.299605,0.302632,0.305649,0.325452,0.291449,0.315959,0.323445,0.326663,0.309741,0.315249,0.303892,0.317264,0.274405
T4,14/06/2021 16:04:59,750nm,5000k, O,0.200208,0.252225,0.270917,0.286163,0.280259,0.287919,0.267267,0.237828,0.21844,0.232743,0.257837,0.265349,0.254923,0.267473,0.280636,0.282286,0.262837,0.272032,0.289013,0.305342,0.309216,0.308936,0.296287,0.346186
T4,14/06/2021 16:04:59,750nm,5000k, P,0.334899,0.219283,0.234182,0.228452,0.226299,0.246241,0.391765,0.305871,0.30784,0.347346,0.372636,0.43087,0.384792,0.349929,0.324175,0.33124,0.287108,0.27126,0.273538,0.273996,0.280017,0.309241,0.394825,0.105101
T4,14/06/2021 16:04:59,750nm,6000k, A,0.228291,0.225822,0.241454,0.243137,0.244513,0.245363,0.249012,0.259205,0.259921,0.264416,0.262235,0.26779,0.270553,0.28551,0.269086,0.272329,0.278747,0.276915,0.283494,0.279416,0.279878,0.279698,0.267198,0.216587
T4,14/06/2021 16:04:59,750nm,6000k, B,0.215712,0.276127,0.279991,0.305481,0.316239,0.324323,0.33627,0.32842,0.337373,0.340647,0.330364,0.328603,0.306787,0.331228,0.3139,0.311761,0.328323,0.329637,0.343684,0.341299,0.330635,0.316692,0.306099,0.276745
T4,14/06/2021 16:04:59,750nm,6000k, C,0.228864,0.287774,0.302281,0.33184,0.387051,0.350919,0.341946,0.327301,0.336558,0.346352,0.343464,0.340011,0.333413,0.343486,0.338276,0.354478,0.337984,0.346134,0.370208,0.356204,0.349648,0.328645,0.314837,0.285221
T4,14/06/2021 16:04:59,750nm,6000k, D,0.228861,0.295736,0.318033,0.344342,0.340132,0.33157,0.347453,0.359416,0.349947,0.353541,0.336757,0.339976,0.34723,0.365713,0.365043,0.346632,0.351483,0.337804,0.35559,0.350161,0.343995,0.329131,0.305084,0.270678
T4,14/06/2021 16:04:59,750nm,6000k, E,0.244433,0.30135,0.325395,0.338342,0.331743,0.322791,0.330876,0.353582,0.356526,0.351428,0.356543,0.355077,0.3661,0.358009,0.3323,0.330704,0.337651,0.344699,0.349514,0.347123,0.345246,0.34144,0.308865,0.273609
T4,14/06/2021 16:04:59,750nm,6000k, F,0.241839,0.306718,0.310499,0.341841,0.357289,0.346015,0.332264,0.341034,0.360114,0.340108,0.33866,0.33289,0.337619,0.348579,0.334766,0.35931,0.348545,0.340418,0.330054,0.344037,0.347567,0.321063,0.311803,0.277217
T4,14/06/2021 16:04:59,750nm,6000k, G,0.23663,0.284318,0.323764,0.33541,0.32093,0.340866,0.326793,0.34013,0.363098,0.331242,0.33589,0.347986,0.341024,0.34728,0.328872,0.337827,0.343685,0.345179,0.32582,0.320854,0.317409,0.324133,0.311248,0.320151
T4,14/06/2021 16:04:59,750nm,6000k, H,0.224963,0.294449,0.316835,0.325933,0.330258,0.337782,0.32992,0.309565,0.343757,0.334553,0.339419,0.346681,0.332157,0.321797,0.324702,0.326915,0.353226,0.343126,0.332481,0.312295,0.318258,0.315998,0.314325,0.325036
T4,14/06/2021 16:04:59,750nm,6000k, I,0.225667,0.282154,0.319312,0.312076,0.340723,0.337329,0.323861,0.304986,0.332463,0.330637,0.341498,0.343333,0.328248,0.329777,0.315991,0.329376,0.340908,0.332414,0.331396,0.333185,0.313061,0.296358,0.287641,0.142356
T4,14/06/2021 16:04:59,750nm,6000k, J,0.228441,0.302257,0.323917,0.32103,0.341407,0.347476,0.343947,0.330415,0.333443,0.336386,0.330939,0.350098,0.324662,0.330345,0.335268,0.33228,0.335883,0.32475,0.338524,0.330848,0.31888,0.30167,0.287968,0.0514118
T4,14/06/2021 16:04:59,750nm,6000k, K,0.229505,0.272954,0.321226,0.338727,0.34041,0.318432,0.335007,0.342757,0.333334,0.327284,0.320561,0.340176,0.337421,0.33723,0.348656,0.349321,0.336168,0.341016,0.326642,0.341075,0.325021,0.304018,0.294325,0.10769
T4,14/06/2021 16:04:59,750nm,6000k, L,0.239951,0.299158,0.321883,0.324788,0.324808,0.316644,0.326294,0.310001,0.328541,0.338386,0.336129,0.33362,0.330213,0.32952,0.336548,0.316222,0.32436,0.329034,0.324027,0.334977,0.321065,0.29457,0.319975,0.109016
T4,14/06/2021 16:04:59,750nm,6000k, M,0.237659,0.273999,0.305292,0.3291,0.313027,0.305172,0.308825,0.322125,0.311669,0.31572,0.345604,0.320345,0.332908,0.330265,0.314526,0.334246,0.323861,0.330865,0.333873,0.316684,0.31566,0.310663,0.39902,0.109001
T4,14/06/2021 16:04:59,750nm,6000k, N,0.236205,0.282165,0.303666,0.308744,0.302071,0.311489,0.313025,0.297656,0.300711,0.300887,0.31517,0.291253,0.311658,0.31144,0.318775,0.312902,0.318533,0.320451,0.328383,0.307946,0.320882,0.30824,0.173292,0.111734
T4,14/06/2021 16:04:59,750nm,6000k, O,0.253204,0.273932,0.298951,0.307009,0.295116,0.288435,0.274776,0.269634,0.26531,0.264278,0.296697,0.285315,0.287261,0.293014,0.309048,0.300518,0.290397,0.310489,0.301762,0.304031,0.301831,0.283971,0.10845,0.571548
T4,14/06/2021 16:04:59,750nm,6000k, P,0.291218,0.252911,0.277387,0.275219,0.273712,0.392191,0.0969676,0.0719694,0.0549588,0.126454,0.190549,0.423515,0.424159,0.414443,0.363658,0.341608,0.303526,0.287637,0.277716,0.28873,0.287443,0.365724,0.110168,0.490155
T5,15/06/2021 15:47:42,750nm,4000k, A,0.102537,0.164923,0.165334,0.181354,0.172223,0.175709,0.171898,0.174804,0.177069,0.186462,0.183,0.18809,0.183738,0.186014,0.186579,0.204089,0.202726,0.201894,0.199765,0.212013,0.221849,0.230151,0.212169,0.127909
T5,15/06/2021 15:47:42,750nm,4000k, B,0.159798,0.198593,0.222389,0.253896,0.249343,0.259796,0.239291,0.245522,0.248879,0.260445,0.265578,0.267813,0.276312,0.271455,0.263219,0.29598,0.279392,0.280746,0.272805,0.281883,0.30542,0.296226,0.256078,0.225365
T5,15/06/2021 15:47:42,750nm,4000k, C,0.159849,0.221974,0.258169,0.291679,0.31516,0.297704,0.298756,0.318991,0.306966,0.310651,0.31686,0.309297,0.309617,0.315097,0.307845,0.316065,0.327881,0.314881,0.308137,0.328338,0.320253,0.316573,0.280289,0.235462
T5,15/06/2021 15:47:42,750nm,4000k, D,0.158236,0.223033,0.267789,0.294443,0.30542,0.315532,0.298301,0.315535,0.305649,0.331261,0.342598,0.321362,0.330017,0.325353,0.324071,0.331485,0.337732,0.328701,0.323091,0.325222,0.323227,0.33508,0.282165,0.25174
T5,15/06/2021 15:47:42,750nm,4000k, E,0.156632,0.212005,0.250676,0.298576,0.307692,0.306975,0.323613,0.327225,0.334731,0.326252,0.339586,0.332618,0.326896,0.320068,0.32298,0.331079,0.331768,0.315816,0.311012,0.32746,0.329872,0.343095,0.293081,0.230659
T5,15/06/2021 15:47:42,750nm,4000k, F,0.1516,0.216939,0.259914,0.289534,0.330306,0.307656,0.324144,0.322443,0.319039,0.313145,0.314702,0.333742,0.327856,0.316882,0.31827,0.32604,0.324233,0.31411,0.328061,0.332098,0.313857,0.328579,0.292448,0.222311
T5,15/06/2021 15:47:42,750nm,4000k, G,0.158223,0.199299,0.238779,0.276862,0.289217,0.295999,0.311,0.309329,0.302975,0.293318,0.303026,0.299978,0.31027,0.33838,0.332307,0.323028,0.320184,0.319911,0.309223,0.326115,0.294555,0.293416,0.273308,0.211897
T5,15/06/2021 15:47:42,750nm,4000k, H,0.149468,0.20333,0.248508,0.285479,0.29162,0.286553,0.289334,0.311602,0.300333,0.297818,0.30158,0.308999,0.326045,0.330898,0.324355,0.316639,0.316496,0.311437,0.309396,0.315596,0.296529,0.285764,0.261715,0.225429
T5,15/06/2021 15:47:42,750nm,4000k, I,0.160457,0.210096,0.25491,0.276543,0.280896,0.295545,0.311295,0.327107,0.310982,0.295097,0.325853,0.336532,0.344625,0.328879,0.319437,0.318116,0.329033,0.314612,0.324824,0.307807,0.292217,0.28633,0.250837,0.224085
T5,15/06/2021 15:47:42,750nm,4000k, J,0.158151,0.200674,0.256732,0.277675,0.296648,0.296285,0.317639,0.306827,0.306674,0.315614,0.311462,0.311477,0.309205,0.334104,0.330087,0.311761,0.324161,0.313982,0.329796,0.326838,0.311529,0.28333,0.267044,0.230722
T5,15/06/2021 15:47:42,750nm,4000k, K,0.166578,0.237729,0.255549,0.265862,0.28041,0.296494,0.311651,0.291376,0.284512,0.280431,0.3045,0.3061,0.300818,0.30978,0.32977,0.343356,0.316997,0.310454,0.291939,0.296442,0.297704,0.292908,0.260103,0.218872
T5,15/06/2021 15:47:42,750nm,4000k, L,0.16462,0.231361,0.253729,0.266007,0.27118,0.261444,0.287402,0.284227,0.285387,0.28209,0.293016,0.277508,0.287389,0.296684,0.299908,0.317412,0.315648,0.292164,0.303963,0.290479,0.289978,0.300049,0.305901,0.229643
T5,15/06/2021 15:47:42,750nm,4000k, M,0.173542,0.22052,0.264698,0.263598,0.272653,0.289041,0.300825,0.282083,0.313403,0.299924,0.279276,0.273577,0.270194,0.276459,0.306395,0.301057,0.302325,0.30251,0.283397,0.281879,0.271285,0.282903,0.279983,0.232598
T5,15/06/2021 15:47:42,750nm,4000k, N,0.178147,0.216605,0.249311,0.269206,0.273147,0.278788,0.288959,0.273098,0.254395,0.236606,0.267114,0.251921,0.25744,0.277225,0.275525,0.273105,0.287931,0.261163,0.273502,0.266536,0.283072,0.262015,0.24406,0.22931
T5,15/06/2021 15:47:42,750nm,4000k, O,0.191832,0.21079,0.238603,0.250239,0.244088,0.244914,0.249299,0.229666,0.227722,0.225946,0.246516,0.23894,0.23697,0.242979,0.250844,0.242261,0.244546,0.249373,0.237994,0.237913,0.243086,0.257156,0.24126,0.304987
T5,15/06/2021 15:47:42,750nm,4000k, P,0.271814,0.189965,0.182489,0.20325,0.212136,0.200836,0.200941,0.212046,0.206093,0.21438,0.212509,0.227985,0.223971,0.211296,0.208864,0.214728,0.237538,0.240845,0.229208,0.242431,0.252941,0.293484,0.477605,0.107656
T5,15/06/2021 15:47:42,750nm,5000k, A,0.059655,0.180272,0.191148,0.199669,0.18759,0.189731,0.183863,0.206652,0.188648,0.241325,0.233758,0.219949,0.242506,0.254606,0.272531,0.279883,0.279804,0.285413,0.269677,0.267297,0.277655,0.28386,0.264146,0.0936821
T5,15/06/2021 15:47:42,750nm,5000k, B,0.162756,0.223916,0.267164,0.296115,0.292839,0.29025,0.281618,0.288238,0.307954,0.325422,0.326945,0.36227,0.361057,0.354809,0.342327,0.344708,0.343266,0.381371,0.368601,0.359564,0.363776,0.352089,0.305909,0.251327
T5,15/06/2021 15:47:42,750nm,5000k, C,0.158832,0.245662,0.324609,0.349874,0.360706,0.359992,0.395758,0.418724,0.365308,0.374961,0.376177,0.406953,0.403154,0.397387,0.386949,0.384964,0.3889,0.443123,0.429392,0.397792,0.398354,0.362478,0.32378,0.272044
T5,15/06/2021 15:47:42,750nm,5000k, D,0.156902,0.265385,0.318541,0.349195,0.37516,0.370505,0.367051,0.40548,0.401012,0.399374,0.408905,0.390279,0.399643,0.421092,0.408278,0.396315,0.442137,0.459646,0.426322,0.437028,0.430619,0.397705,0.368885,0.296325
T5,15/06/2021 15:47:42,750nm,5000k, E,0.158646,0.262315,0.334177,0.364957,0.380952,0.395756,0.375976,0.385246,0.384893,0.429306,0.417368,0.374896,0.392886,0.410163,0.407905,0.402218,0.40937,0.405856,0.423655,0.386981,0.420077,0.418383,0.383599,0.282038
T5,15/06/2021 15:47:42,750nm,5000k, F,0.157979,0.255777,0.375706,0.360006,0.351352,0.353176,0.322968,0.34537,0.370854,0.374759,0.399657,0.378353,0.400463,0.416791,0.39657,0.393945,0.395892,0.396969,0.380069,0.414321,0.427452,0.413833,0.35481,0.27234
T5,15/06/2021 15:47:42,750nm,5000k, G,0.1626,0.253752,0.347415,0.355792,0.323053,0.349085,0.351724,0.389883,0.383328,0.369444,0.397318,0.373273,0.394425,0.396584,0.392395,0.399229,0.394215,0.375788,0.401551,0.388684,0.371515,0.382446,0.345735,0.278152
T5,15/06/2021 15:47:42,750nm,5000k, H,0.163145,0.261122,0.361988,0.326047,0.343888,0.341154,0.358337,0.373512,0.389459,0.37192,0.388722,0.416573,0.413777,0.397526,0.402934,0.399603,0.395141,0.370481,0.379252,0.393947,0.399361,0.397667,0.32862,0.25695
T5,15/06/2021 15:47:42,750nm,5000k, I,0.161692,0.259964,0.371751,0.357458,0.331529,0.347233,0.354145,0.379305,0.369469,0.366696,0.411284,0.371887,0.383922,0.383261,0.39687,0.397852,0.408678,0.414393,0.400667,0.398018,0.441862,0.442663,0.328499,0.263151
T5,15/06/2021 15:47:42,750nm,5000k, J,0.162314,0.279534,0.345765,0.328703,0.356593,0.371743,0.355725,0.365902,0.379836,0.409412,0.408775,0.404118,0.406699,0.378063,0.416107,0.402962,0.432667,0.428393,0.373701,0.389645,0.412693,0.416011,0.320981,0.25104
T5,15/06/2021 15:47:42,750nm,5000k, K,0.174809,0.290548,0.342654,0.380802,0.37797,0.367374,0.354548,0.384432,0.388295,0.343905,0.410055,0.383426,0.396452,0.364393,0.373774,0.394385,0.395604,0.36258,0.36435,0.392826,0.373527,0.347794,0.316965,0.26247
T5,15/06/2021 15:47:42,750nm,5000k, L,0.180175,0.270678,0.3266,0.326308,0.389702,0.382886,0.370056,0.349161,0.393034,0.374465,0.377189,0.396624,0.399636,0.359342,0.416156,0.385513,0.355287,0.363446,0.358036,0.380338,0.377178,0.34791,0.319655,0.275444
T5,15/06/2021 15:47:42,750nm,5000k, M,0.200028,0.302516,0.331384,0.379388,0.355277,0.319019,0.340437,0.348323,0.343681,0.338141,0.364373,0.350947,0.355438,0.347996,0.354545,0.341506,0.35544,0.38753,0.40076,0.375799,0.369144,0.345409,0.319541,0.310199
T5,15/06/2021 15:47:42,750nm,5000k, N,0.201733,0.282136,0.294682,0.320786,0.349767,0.340595,0.325779,0.295335,0.29989,0.30167,0.325332,0.33124,0.326047,0.333293,0.350313,0.307334,0.336695,0.342423,0.352802,0.328471,0.340421,0.329542,0.351298,0.422211
T5,15/06/2021 15:47:42,750nm,5000k, O,0.206626,0.25741,0.287718,0.306415,0.297802,0.308642,0.287609,0.246495,0.220013,0.232459,0.262257,0.271226,0.261483,0.277693,0.295365,0.298386,0.266335,0.278584,0.302524,0.322878,0.326879,0.326401,0.319219,0.16188
T5,15/06/2021 15:47:42,750nm,5000k, P,0.202759,0.226857,0.238982,0.234889,0.242438,0.327368,0.186905,0.0706117,0.0682101,0.107369,0.146748,0.184157,0.194644,0.211964,0.213994,0.295086,0.311804,0.376691,0.407912,0.36323,0.343922,0.420534,0.136155,0.103662
T5,15/06/2021 15:47:42,750nm,6000k, A,0.275998,0.22564,0.243976,0.245532,0.247531,0.251375,0.2535,0.266246,0.264616,0.275155,0.271629,0.276857,0.279893,0.296665,0.276758,0.283126,0.291247,0.289755,0.295678,0.291846,0.291358,0.291841,0.283186,0.099728
T5,15/06/2021 15:47:42,750nm,6000k, B,0.215038,0.283173,0.289902,0.323134,0.336163,0.346569,0.359433,0.351637,0.360527,0.363057,0.351127,0.353508,0.324809,0.358464,0.335779,0.333271,0.35287,0.355506,0.37375,0.37305,0.359802,0.34508,0.324911,0.345412
T5,15/06/2021 15:47:42,750nm,6000k, C,0.228237,0.30412,0.321818,0.357337,0.427178,0.379675,0.368808,0.352304,0.364399,0.375365,0.372058,0.371922,0.364426,0.371491,0.366716,0.386153,0.365531,0.377014,0.406615,0.391304,0.383868,0.357219,0.334891,0.307392
T5,15/06/2021 15:47:42,750nm,6000k, D,0.229247,0.313067,0.342778,0.376393,0.363902,0.354851,0.377382,0.39052,0.380981,0.383211,0.3614,0.368047,0.373967,0.399048,0.396671,0.372417,0.380779,0.363642,0.387474,0.38249,0.378136,0.359597,0.321359,0.288069
T5,15/06/2021 15:47:42,750nm,6000k, E,0.246327,0.317669,0.346315,0.361189,0.354264,0.342561,0.353961,0.380224,0.381825,0.377791,0.383185,0.383995,0.397304,0.384047,0.35419,0.352835,0.362504,0.373173,0.380637,0.380597,0.378765,0.374427,0.326175,0.293427
T5,15/06/2021 15:47:42,750nm,6000k, F,0.24581,0.324894,0.328592,0.367045,0.385762,0.371425,0.353685,0.366989,0.389503,0.362403,0.360791,0.354791,0.361093,0.373994,0.358832,0.389223,0.375882,0.368159,0.356176,0.376462,0.3813,0.348478,0.334028,0.308059
T5,15/06/2021 15:47:42,750nm,6000k, G,0.237883,0.296126,0.353197,0.359821,0.341678,0.363688,0.346187,0.364442,0.393503,0.352087,0.360885,0.376251,0.36717,0.370826,0.352422,0.367353,0.375279,0.377248,0.353078,0.347213,0.344577,0.352264,0.332317,0.469073
T5,15/06/2021 15:47:42,750nm,6000k, H,0.226446,0.31011,0.341615,0.348794,0.353021,0.360916,0.349089,0.327266,0.368996,0.357821,0.367284,0.374315,0.357344,0.343022,0.34647,0.351489,0.384901,0.374121,0.359414,0.337373,0.347485,0.3451,0.344631,0.151543
T5,15/06/2021 15:47:42,750nm,6000k, I,0.225963,0.299518,0.344651,0.333404,0.367655,0.361696,0.343963,0.323307,0.356403,0.353886,0.36815,0.370361,0.353092,0.354152,0.335553,0.355365,0.371264,0.360276,0.362786,0.363467,0.340548,0.318216,0.318911,0.109855
T5,15/06/2021 15:47:42,750nm,6000k, J,0.231019,0.32388,0.348161,0.343957,0.365768,0.375535,0.371468,0.353136,0.358321,0.358891,0.354801,0.378475,0.344877,0.353797,0.360774,0.356806,0.362505,0.351705,0.36861,0.360549,0.346447,0.322436,0.320715,0.0500518
T5,15/06/2021 15:47:42,750nm,6000k, K,0.232611,0.289129,0.350714,0.366856,0.366829,0.33901,0.364495,0.373163,0.35685,0.349086,0.340824,0.367865,0.361706,0.363952,0.377517,0.376735,0.363915,0.3711,0.3561,0.376289,0.350268,0.323152,0.385158,0.106232
