Source Plate Name,Source Well,Destination Well,Destination Plate Name,Transfer Volume,compound,concentration,Bicarbonate
Source[1],B1,O02,Destination[6],150,CaCl2,1,No
Source[1],B2,O02,Destination[6],150,EDTA,1,No
Source[2],A3,O02,Destination[6],0,Na2CO3,0,No
Source[1],B3,O02,Destination[6],150,Citrate,1,No
Source[2],B3,O02,Destination[6],0,Trace elements,0,No
Source[1],A1,O03,Destination[6],1500,NaNO3,10,No
Source[1],A2,O03,Destination[6],0,K2HPO4,0,No
Source[1],A3,O03,Destination[6],150,MgSO4,1,No
Source[1],B1,O03,Destination[6],0,CaCl2,0,No
Source[1],B2,O03,Destination[6],75,EDTA,0.5,No
Source[2],A3,O03,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,O03,Destination[6],0,Citrate,0,No
Source[2],B3,O03,Destination[6],150,Trace elements,1,No
Source[1],A1,O04,Destination[6],1500,NaNO3,10,No
Source[1],A2,O04,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,O04,Destination[6],75,MgSO4,0.5,No
Source[1],B1,O04,Destination[6],0,CaCl2,0,No
Source[1],B2,O04,Destination[6],150,EDTA,1,No
Source[2],A3,O04,Destination[6],150,Na2CO3,1,No
Source[1],B3,O04,Destination[6],150,Citrate,1,No
Source[2],B3,O04,Destination[6],75,Trace elements,0.5,No
Source[1],A1,O05,Destination[6],750,NaNO3,5,No
Source[1],A2,O05,Destination[6],0,K2HPO4,0,No
Source[1],A3,O05,Destination[6],0,MgSO4,0,No
Source[1],B1,O05,Destination[6],150,CaCl2,1,No
Source[1],B2,O05,Destination[6],75,EDTA,0.5,No
Source[2],A3,O05,Destination[6],150,Na2CO3,1,No
Source[1],B3,O05,Destination[6],150,Citrate,1,No
Source[2],B3,O05,Destination[6],150,Trace elements,1,No
Source[1],A1,O06,Destination[6],750,NaNO3,5,No
Source[1],A2,O06,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,O06,Destination[6],75,MgSO4,0.5,No
Source[1],B1,O06,Destination[6],75,CaCl2,0.5,No
Source[1],B2,O06,Destination[6],75,EDTA,0.5,No
Source[2],A3,O06,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,O06,Destination[6],75,Citrate,0.5,No
Source[2],B3,O06,Destination[6],75,Trace elements,0.5,No
Source[1],A1,O07,Destination[6],1500,NaNO3,10,No
Source[1],A2,O07,Destination[6],150,K2HPO4,1,No
Source[1],A3,O07,Destination[6],150,MgSO4,1,No
Source[1],B1,O07,Destination[6],0,CaCl2,0,No
Source[1],B2,O07,Destination[6],75,EDTA,0.5,No
Source[2],A3,O07,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,O07,Destination[6],150,Citrate,1,No
Source[2],B3,O07,Destination[6],0,Trace elements,0,No
Source[1],A1,O08,Destination[6],0,NaNO3,0,No
Source[1],A2,O08,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,O08,Destination[6],0,MgSO4,0,No
Source[1],B1,O08,Destination[6],0,CaCl2,0,No
Source[1],B2,O08,Destination[6],75,EDTA,0.5,No
Source[2],A3,O08,Destination[6],0,Na2CO3,0,No
Source[1],B3,O08,Destination[6],0,Citrate,0,No
Source[2],B3,O08,Destination[6],75,Trace elements,0.5,No
Source[1],A1,O09,Destination[6],0,NaNO3,0,No
Source[1],A2,O09,Destination[6],150,K2HPO4,1,No
Source[1],A3,O09,Destination[6],150,MgSO4,1,No
Source[1],B1,O09,Destination[6],150,CaCl2,1,No
Source[1],B2,O09,Destination[6],0,EDTA,0,No
Source[2],A3,O09,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,O09,Destination[6],150,Citrate,1,No
Source[2],B3,O09,Destination[6],75,Trace elements,0.5,No
Source[1],A1,O10,Destination[6],0,NaNO3,0,No
Source[1],A2,O10,Destination[6],150,K2HPO4,1,No
Source[1],A3,O10,Destination[6],150,MgSO4,1,No
Source[1],B1,O10,Destination[6],0,CaCl2,0,No
Source[1],B2,O10,Destination[6],150,EDTA,1,No
Source[2],A3,O10,Destination[6],0,Na2CO3,0,No
Source[1],B3,O10,Destination[6],150,Citrate,1,No
Source[2],B3,O10,Destination[6],150,Trace elements,1,No
Source[1],A1,O11,Destination[6],0,NaNO3,0,No
Source[1],A2,O11,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,O11,Destination[6],75,MgSO4,0.5,No
Source[1],B1,O11,Destination[6],75,CaCl2,0.5,No
Source[1],B2,O11,Destination[6],75,EDTA,0.5,No
Source[2],A3,O11,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,O11,Destination[6],150,Citrate,1,No
Source[2],B3,O11,Destination[6],150,Trace elements,1,No
Source[1],A1,O12,Destination[6],750,NaNO3,5,No
Source[1],A2,O12,Destination[6],150,K2HPO4,1,No
Source[1],A3,O12,Destination[6],0,MgSO4,0,No
Source[1],B1,O12,Destination[6],0,CaCl2,0,No
Source[1],B2,O12,Destination[6],75,EDTA,0.5,No
Source[2],A3,O12,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,O12,Destination[6],75,Citrate,0.5,No
Source[2],B3,O12,Destination[6],150,Trace elements,1,No
Source[1],A1,O13,Destination[6],1500,NaNO3,10,No
Source[1],A2,O13,Destination[6],0,K2HPO4,0,No
Source[1],A3,O13,Destination[6],150,MgSO4,1,No
Source[1],B1,O13,Destination[6],75,CaCl2,0.5,No
Source[1],B2,O13,Destination[6],0,EDTA,0,No
Source[2],A3,O13,Destination[6],150,Na2CO3,1,No
Source[1],B3,O13,Destination[6],150,Citrate,1,No
Source[2],B3,O13,Destination[6],150,Trace elements,1,No
Source[1],A1,O14,Destination[6],1500,NaNO3,10,No
Source[1],A2,O14,Destination[6],150,K2HPO4,1,No
Source[1],A3,O14,Destination[6],75,MgSO4,0.5,No
Source[1],B1,O14,Destination[6],75,CaCl2,0.5,No
Source[1],B2,O14,Destination[6],0,EDTA,0,No
Source[2],A3,O14,Destination[6],0,Na2CO3,0,No
Source[1],B3,O14,Destination[6],150,Citrate,1,No
Source[2],B3,O14,Destination[6],150,Trace elements,1,No
Source[1],A1,O15,Destination[6],1500,NaNO3,10,No
Source[1],A2,O15,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,O15,Destination[6],150,MgSO4,1,No
Source[1],B1,O15,Destination[6],150,CaCl2,1,No
Source[1],B2,O15,Destination[6],150,EDTA,1,No
Source[2],A3,O15,Destination[6],0,Na2CO3,0,No
Source[1],B3,O15,Destination[6],75,Citrate,0.5,No
Source[2],B3,O15,Destination[6],150,Trace elements,1,No
Source[1],A1,O16,Destination[6],0,NaNO3,0,No
Source[1],A2,O16,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,O16,Destination[6],150,MgSO4,1,No
Source[1],B1,O16,Destination[6],0,CaCl2,0,No
Source[1],B2,O16,Destination[6],150,EDTA,1,No
Source[2],A3,O16,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,O16,Destination[6],75,Citrate,0.5,No
Source[2],B3,O16,Destination[6],0,Trace elements,0,No
Source[1],A1,O17,Destination[6],0,NaNO3,0,No
Source[1],A2,O17,Destination[6],150,K2HPO4,1,No
Source[1],A3,O17,Destination[6],0,MgSO4,0,No
Source[1],B1,O17,Destination[6],150,CaCl2,1,No
Source[1],B2,O17,Destination[6],150,EDTA,1,No
Source[2],A3,O17,Destination[6],150,Na2CO3,1,No
Source[1],B3,O17,Destination[6],0,Citrate,0,No
Source[2],B3,O17,Destination[6],75,Trace elements,0.5,No
Source[1],A1,O18,Destination[6],750,NaNO3,5,No
Source[1],A2,O18,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,O18,Destination[6],0,MgSO4,0,No
Source[1],B1,O18,Destination[6],75,CaCl2,0.5,No
Source[1],B2,O18,Destination[6],0,EDTA,0,No
Source[2],A3,O18,Destination[6],150,Na2CO3,1,No
Source[1],B3,O18,Destination[6],75,Citrate,0.5,No
Source[2],B3,O18,Destination[6],75,Trace elements,0.5,No
Source[1],A1,O19,Destination[6],0,NaNO3,0,No
Source[1],A2,O19,Destination[6],150,K2HPO4,1,No
Source[1],A3,O19,Destination[6],0,MgSO4,0,No
Source[1],B1,O19,Destination[6],150,CaCl2,1,No
Source[1],B2,O19,Destination[6],150,EDTA,1,No
Source[2],A3,O19,Destination[6],150,Na2CO3,1,No
Source[1],B3,O19,Destination[6],0,Citrate,0,No
Source[2],B3,O19,Destination[6],75,Trace elements,0.5,No
Source[1],A1,O20,Destination[6],1500,NaNO3,10,No
Source[1],A2,O20,Destination[6],150,K2HPO4,1,No
Source[1],A3,O20,Destination[6],75,MgSO4,0.5,No
Source[1],B1,O20,Destination[6],75,CaCl2,0.5,No
Source[1],B2,O20,Destination[6],0,EDTA,0,No
Source[2],A3,O20,Destination[6],0,Na2CO3,0,No
Source[1],B3,O20,Destination[6],150,Citrate,1,No
Source[2],B3,O20,Destination[6],150,Trace elements,1,No
Source[1],A1,O21,Destination[6],0,NaNO3,0,No
Source[1],A2,O21,Destination[6],150,K2HPO4,1,No
Source[1],A3,O21,Destination[6],0,MgSO4,0,No
Source[1],B1,O21,Destination[6],150,CaCl2,1,No
Source[1],B2,O21,Destination[6],150,EDTA,1,No
Source[2],A3,O21,Destination[6],150,Na2CO3,1,No
Source[1],B3,O21,Destination[6],0,Citrate,0,No
Source[2],B3,O21,Destination[6],75,Trace elements,0.5,No
Source[1],A1,O22,Destination[6],1500,NaNO3,10,No
Source[1],A2,O22,Destination[6],150,K2HPO4,1,No
Source[1],A3,O22,Destination[6],150,MgSO4,1,No
Source[1],B1,O22,Destination[6],0,CaCl2,0,No
Source[1],B2,O22,Destination[6],150,EDTA,1,No
Source[2],A3,O22,Destination[6],0,Na2CO3,0,No
Source[1],B3,O22,Destination[6],0,Citrate,0,No
Source[2],B3,O22,Destination[6],75,Trace elements,0.5,No
Source[1],A1,O23,Destination[6],750,NaNO3,5,No
Source[1],A2,O23,Destination[6],0,K2HPO4,0,No
Source[1],A3,O23,Destination[6],0,MgSO4,0,No
Source[1],B1,O23,Destination[6],0,CaCl2,0,No
Source[1],B2,O23,Destination[6],75,EDTA,0.5,No
Source[2],A3,O23,Destination[6],150,Na2CO3,1,No
Source[1],B3,O23,Destination[6],150,Citrate,1,No
Source[2],B3,O23,Destination[6],0,Trace elements,0,No
Source[1],A1,O24,Destination[6],1500,NaNO3,10,No
Source[1],A2,O24,Destination[6],0,K2HPO4,0,No
Source[1],A3,O24,Destination[6],150,MgSO4,1,No
Source[1],B1,O24,Destination[6],75,CaCl2,0.5,No
Source[1],B2,O24,Destination[6],150,EDTA,1,No
Source[2],A3,O24,Destination[6],0,Na2CO3,0,No
Source[1],B3,O24,Destination[6],150,Citrate,1,No
Source[2],B3,O24,Destination[6],0,Trace elements,0,No
Source[1],A1,P01,Destination[6],0,NaNO3,0,No
Source[1],A2,P01,Destination[6],150,K2HPO4,1,No
Source[1],A3,P01,Destination[6],0,MgSO4,0,No
Source[1],B1,P01,Destination[6],150,CaCl2,1,No
Source[1],B2,P01,Destination[6],150,EDTA,1,No
Source[2],A3,P01,Destination[6],150,Na2CO3,1,No
Source[1],B3,P01,Destination[6],0,Citrate,0,No
Source[2],B3,P01,Destination[6],75,Trace elements,0.5,No
Source[1],A1,P02,Destination[6],1500,NaNO3,10,No
Source[1],A2,P02,Destination[6],0,K2HPO4,0,No
Source[1],A3,P02,Destination[6],0,MgSO4,0,No
Source[1],B1,P02,Destination[6],150,CaCl2,1,No
Source[1],B2,P02,Destination[6],150,EDTA,1,No
Source[2],A3,P02,Destination[6],150,Na2CO3,1,No
Source[1],B3,P02,Destination[6],75,Citrate,0.5,No
Source[2],B3,P02,Destination[6],0,Trace elements,0,No
Source[1],A1,P03,Destination[6],1500,NaNO3,10,No
Source[1],A2,P03,Destination[6],150,K2HPO4,1,No
Source[1],A3,P03,Destination[6],0,MgSO4,0,No
Source[1],B1,P03,Destination[6],150,CaCl2,1,No
Source[1],B2,P03,Destination[6],0,EDTA,0,No
Source[2],A3,P03,Destination[6],150,Na2CO3,1,No
Source[1],B3,P03,Destination[6],150,Citrate,1,No
Source[2],B3,P03,Destination[6],0,Trace elements,0,No
Source[1],A1,P04,Destination[6],1500,NaNO3,10,No
Source[1],A2,P04,Destination[6],0,K2HPO4,0,No
Source[1],A3,P04,Destination[6],0,MgSO4,0,No
Source[1],B1,P04,Destination[6],0,CaCl2,0,No
Source[1],B2,P04,Destination[6],0,EDTA,0,No
Source[2],A3,P04,Destination[6],150,Na2CO3,1,No
Source[1],B3,P04,Destination[6],0,Citrate,0,No
Source[2],B3,P04,Destination[6],150,Trace elements,1,No
Source[1],A1,P05,Destination[6],750,NaNO3,5,No
Source[1],A2,P05,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,P05,Destination[6],75,MgSO4,0.5,No
Source[1],B1,P05,Destination[6],75,CaCl2,0.5,No
Source[1],B2,P05,Destination[6],75,EDTA,0.5,No
Source[2],A3,P05,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,P05,Destination[6],75,Citrate,0.5,No
Source[2],B3,P05,Destination[6],75,Trace elements,0.5,No
Source[1],A1,P06,Destination[6],0,NaNO3,0,No
Source[1],A2,P06,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,P06,Destination[6],150,MgSO4,1,No
Source[1],B1,P06,Destination[6],0,CaCl2,0,No
Source[1],B2,P06,Destination[6],150,EDTA,1,No
Source[2],A3,P06,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,P06,Destination[6],75,Citrate,0.5,No
Source[2],B3,P06,Destination[6],0,Trace elements,0,No
Source[1],A1,P07,Destination[6],0,NaNO3,0,No
Source[1],A2,P07,Destination[6],150,K2HPO4,1,No
Source[1],A3,P07,Destination[6],150,MgSO4,1,No
Source[1],B1,P07,Destination[6],0,CaCl2,0,No
Source[1],B2,P07,Destination[6],150,EDTA,1,No
Source[2],A3,P07,Destination[6],0,Na2CO3,0,No
Source[1],B3,P07,Destination[6],150,Citrate,1,No
Source[2],B3,P07,Destination[6],150,Trace elements,1,No
Source[1],A1,P08,Destination[6],0,NaNO3,0,No
Source[1],A2,P08,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,P08,Destination[6],75,MgSO4,0.5,No
Source[1],B1,P08,Destination[6],75,CaCl2,0.5,No
Source[1],B2,P08,Destination[6],75,EDTA,0.5,No
Source[2],A3,P08,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,P08,Destination[6],150,Citrate,1,No
Source[2],B3,P08,Destination[6],150,Trace elements,1,No
Source[1],A1,P09,Destination[6],0,NaNO3,0,No
Source[1],A2,P09,Destination[6],0,K2HPO4,0,No
Source[1],A3,P09,Destination[6],150,MgSO4,1,No
Source[1],B1,P09,Destination[6],150,CaCl2,1,No
Source[1],B2,P09,Destination[6],0,EDTA,0,No
Source[2],A3,P09,Destination[6],150,Na2CO3,1,No
Source[1],B3,P09,Destination[6],150,Citrate,1,No
Source[2],B3,P09,Destination[6],0,Trace elements,0,No
Source[1],A1,P10,Destination[6],750,NaNO3,5,No
Source[1],A2,P10,Destination[6],0,K2HPO4,0,No
Source[1],A3,P10,Destination[6],0,MgSO4,0,No
Source[1],B1,P10,Destination[6],0,CaCl2,0,No
Source[1],B2,P10,Destination[6],75,EDTA,0.5,No
Source[2],A3,P10,Destination[6],150,Na2CO3,1,No
Source[1],B3,P10,Destination[6],150,Citrate,1,No
Source[2],B3,P10,Destination[6],0,Trace elements,0,No
Source[1],A1,P11,Destination[6],1500,NaNO3,10,No
Source[1],A2,P11,Destination[6],0,K2HPO4,0,No
Source[1],A3,P11,Destination[6],0,MgSO4,0,No
Source[1],B1,P11,Destination[6],150,CaCl2,1,No
Source[1],B2,P11,Destination[6],0,EDTA,0,No
Source[2],A3,P11,Destination[6],0,Na2CO3,0,No
Source[1],B3,P11,Destination[6],150,Citrate,1,No
Source[2],B3,P11,Destination[6],0,Trace elements,0,No
Source[1],A1,P12,Destination[6],1500,NaNO3,10,No
Source[1],A2,P12,Destination[6],0,K2HPO4,0,No
Source[1],A3,P12,Destination[6],0,MgSO4,0,No
Source[1],B1,P12,Destination[6],0,CaCl2,0,No
Source[1],B2,P12,Destination[6],0,EDTA,0,No
Source[2],A3,P12,Destination[6],150,Na2CO3,1,No
Source[1],B3,P12,Destination[6],0,Citrate,0,No
Source[2],B3,P12,Destination[6],150,Trace elements,1,No
Source[1],A1,P13,Destination[6],1500,NaNO3,10,No
Source[1],A2,P13,Destination[6],0,K2HPO4,0,No
Source[1],A3,P13,Destination[6],0,MgSO4,0,No
Source[1],B1,P13,Destination[6],0,CaCl2,0,No
Source[1],B2,P13,Destination[6],150,EDTA,1,No
Source[2],A3,P13,Destination[6],0,Na2CO3,0,No
Source[1],B3,P13,Destination[6],150,Citrate,1,No
Source[2],B3,P13,Destination[6],150,Trace elements,1,No
Source[1],A1,P14,Destination[6],1500,NaNO3,10,No
Source[1],A2,P14,Destination[6],0,K2HPO4,0,No
Source[1],A3,P14,Destination[6],0,MgSO4,0,No
Source[1],B1,P14,Destination[6],150,CaCl2,1,No
Source[1],B2,P14,Destination[6],150,EDTA,1,No
Source[2],A3,P14,Destination[6],150,Na2CO3,1,No
Source[1],B3,P14,Destination[6],75,Citrate,0.5,No
Source[2],B3,P14,Destination[6],0,Trace elements,0,No
Source[1],A1,P15,Destination[6],1500,NaNO3,10,No
Source[1],A2,P15,Destination[6],0,K2HPO4,0,No
Source[1],A3,P15,Destination[6],150,MgSO4,1,No
Source[1],B1,P15,Destination[6],0,CaCl2,0,No
Source[1],B2,P15,Destination[6],0,EDTA,0,No
Source[2],A3,P15,Destination[6],150,Na2CO3,1,No
Source[1],B3,P15,Destination[6],0,Citrate,0,No
Source[2],B3,P15,Destination[6],0,Trace elements,0,No
Source[1],A1,P16,Destination[6],0,NaNO3,0,No
Source[1],A2,P16,Destination[6],0,K2HPO4,0,No
Source[1],A3,P16,Destination[6],150,MgSO4,1,No
Source[1],B1,P16,Destination[6],150,CaCl2,1,No
Source[1],B2,P16,Destination[6],0,EDTA,0,No
Source[2],A3,P16,Destination[6],150,Na2CO3,1,No
Source[1],B3,P16,Destination[6],150,Citrate,1,No
Source[2],B3,P16,Destination[6],0,Trace elements,0,No
Source[1],A1,P17,Destination[6],1500,NaNO3,10,No
Source[1],A2,P17,Destination[6],150,K2HPO4,1,No
Source[1],A3,P17,Destination[6],75,MgSO4,0.5,No
Source[1],B1,P17,Destination[6],150,CaCl2,1,No
Source[1],B2,P17,Destination[6],0,EDTA,0,No
Source[2],A3,P17,Destination[6],150,Na2CO3,1,No
Source[1],B3,P17,Destination[6],0,Citrate,0,No
Source[2],B3,P17,Destination[6],150,Trace elements,1,No
Source[1],A1,P18,Destination[6],1500,NaNO3,10,No
Source[1],A2,P18,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,P18,Destination[6],150,MgSO4,1,No
Source[1],B1,P18,Destination[6],150,CaCl2,1,No
Source[1],B2,P18,Destination[6],150,EDTA,1,No
Source[2],A3,P18,Destination[6],0,Na2CO3,0,No
Source[1],B3,P18,Destination[6],75,Citrate,0.5,No
Source[2],B3,P18,Destination[6],150,Trace elements,1,No
Source[1],A1,P19,Destination[6],750,NaNO3,5,No
Source[1],A2,P19,Destination[6],0,K2HPO4,0,No
Source[1],A3,P19,Destination[6],150,MgSO4,1,No
Source[1],B1,P19,Destination[6],75,CaCl2,0.5,No
Source[1],B2,P19,Destination[6],150,EDTA,1,No
Source[2],A3,P19,Destination[6],150,Na2CO3,1,No
Source[1],B3,P19,Destination[6],0,Citrate,0,No
Source[2],B3,P19,Destination[6],75,Trace elements,0.5,No
Source[1],A1,P20,Destination[6],1500,NaNO3,10,No
Source[1],A2,P20,Destination[6],0,K2HPO4,0,No
Source[1],A3,P20,Destination[6],150,MgSO4,1,No
Source[1],B1,P20,Destination[6],0,CaCl2,0,No
Source[1],B2,P20,Destination[6],0,EDTA,0,No
Source[2],A3,P20,Destination[6],150,Na2CO3,1,No
Source[1],B3,P20,Destination[6],0,Citrate,0,No
Source[2],B3,P20,Destination[6],0,Trace elements,0,No
Source[1],A1,P21,Destination[6],0,NaNO3,0,No
Source[1],A2,P21,Destination[6],0,K2HPO4,0,No
Source[1],A3,P21,Destination[6],150,MgSO4,1,No
Source[1],B1,P21,Destination[6],0,CaCl2,0,No
Source[1],B2,P21,Destination[6],0,EDTA,0,No
Source[2],A3,P21,Destination[6],0,Na2CO3,0,No
Source[1],B3,P21,Destination[6],150,Citrate,1,No
Source[2],B3,P21,Destination[6],75,Trace elements,0.5,No
Source[1],A1,P22,Destination[6],1500,NaNO3,10,No
Source[1],A2,P22,Destination[6],0,K2HPO4,0,No
Source[1],A3,P22,Destination[6],0,MgSO4,0,No
Source[1],B1,P22,Destination[6],0,CaCl2,0,No
Source[1],B2,P22,Destination[6],150,EDTA,1,No
Source[2],A3,P22,Destination[6],0,Na2CO3,0,No
Source[1],B3,P22,Destination[6],150,Citrate,1,No
Source[2],B3,P22,Destination[6],150,Trace elements,1,No
Source[1],A1,P23,Destination[6],1500,NaNO3,10,No
Source[1],A2,P23,Destination[6],150,K2HPO4,1,No
Source[1],A3,P23,Destination[6],150,MgSO4,1,No
Source[1],B1,P23,Destination[6],0,CaCl2,0,No
Source[1],B2,P23,Destination[6],75,EDTA,0.5,No
Source[2],A3,P23,Destination[6],75,Na2CO3,0.5,No
Source[1],B3,P23,Destination[6],150,Citrate,1,No
Source[2],B3,P23,Destination[6],0,Trace elements,0,No
Source[1],A1,P24,Destination[6],0,NaNO3,0,No
Source[1],A2,P24,Destination[6],75,K2HPO4,0.5,No
Source[1],A3,P24,Destination[6],150,MgSO4,1,No
Source[1],B1,P24,Destination[6],150,CaCl2,1,No
Source[1],B2,P24,Destination[6],75,EDTA,0.5,No
Source[2],A3,P24,Destination[6],0,Na2CO3,0,No
Source[1],B3,P24,Destination[6],0,Citrate,0,No
Source[2],B3,P24,Destination[6],0,Trace elements,0,No
Source[1],A1,A01,Destination[7],1500,NaNO3,10,No
Source[1],A2,A01,Destination[7],150,K2HPO4,1,No
Source[1],A3,A01,Destination[7],75,MgSO4,0.5,No
Source[1],B1,A01,Destination[7],150,CaCl2,1,No
Source[1],B2,A01,Destination[7],0,EDTA,0,No
Source[2],A3,A01,Destination[7],150,Na2CO3,1,No
Source[1],B3,A01,Destination[7],0,Citrate,0,No
Source[2],B3,A01,Destination[7],150,Trace elements,1,No
Source[1],A1,A02,Destination[7],0,NaNO3,0,No
Source[1],A2,A02,Destination[7],75,K2HPO4,0.5,No
Source[1],A3,A02,Destination[7],0,MgSO4,0,No
Source[1],B1,A02,Destination[7],0,CaCl2,0,No
Source[1],B2,A02,Destination[7],75,EDTA,0.5,No
Source[2],A3,A02,Destination[7],0,Na2CO3,0,No
Source[1],B3,A02,Destination[7],0,Citrate,0,No
Source[2],B3,A02,Destination[7],75,Trace elements,0.5,No
Source[1],A1,A03,Destination[7],0,NaNO3,0,No
Source[1],A2,A03,Destination[7],75,K2HPO4,0.5,No
Source[1],A3,A03,Destination[7],150,MgSO4,1,No
Source[1],B1,A03,Destination[7],0,CaCl2,0,No
Source[1],B2,A03,Destination[7],150,EDTA,1,No
Source[2],A3,A03,Destination[7],75,Na2CO3,0.5,No
Source[1],B3,A03,Destination[7],75,Citrate,0.5,No
Source[2],B3,A03,Destination[7],0,Trace elements,0,No
Source[1],A1,A04,Destination[7],0,NaNO3,0,No
Source[1],A2,A04,Destination[7],150,K2HPO4,1,No
Source[1],A3,A04,Destination[7],0,MgSO4,0,No
Source[1],B1,A04,Destination[7],0,CaCl2,0,No
Source[1],B2,A04,Destination[7],0,EDTA,0,No
Source[2],A3,A04,Destination[7],0,Na2CO3,0,No
Source[1],B3,A04,Destination[7],150,Citrate,1,No
Source[2],B3,A04,Destination[7],0,Trace elements,0,No
Source[1],A1,A05,Destination[7],0,NaNO3,0,No
Source[1],A2,A05,Destination[7],75,K2HPO4,0.5,No
Source[1],A3,A05,Destination[7],0,MgSO4,0,No
Source[1],B1,A05,Destination[7],0,CaCl2,0,No
Source[1],B2,A05,Destination[7],0,EDTA,0,No
Source[2],A3,A05,Destination[7],150,Na2CO3,1,No
Source[1],B3,A05,Destination[7],150,Citrate,1,No
Source[2],B3,A05,Destination[7],150,Trace elements,1,No
Source[1],A1,A06,Destination[7],1500,NaNO3,10,No
Source[1],A2,A06,Destination[7],150,K2HPO4,1,No
Source[1],A3,A06,Destination[7],75,MgSO4,0.5,No
Source[1],B1,A06,Destination[7],150,CaCl2,1,No
Source[1],B2,A06,Destination[7],0,EDTA,0,No
Source[2],A3,A06,Destination[7],150,Na2CO3,1,No
Source[1],B3,A06,Destination[7],0,Citrate,0,No
Source[2],B3,A06,Destination[7],150,Trace elements,1,No
Source[1],A1,A07,Destination[7],750,NaNO3,5,No
Source[1],A2,A07,Destination[7],75,K2HPO4,0.5,No
Source[1],A3,A07,Destination[7],0,MgSO4,0,No
Source[1],B1,A07,Destination[7],75,CaCl2,0.5,No
Source[1],B2,A07,Destination[7],0,EDTA,0,No
Source[2],A3,A07,Destination[7],150,Na2CO3,1,No
Source[1],B3,A07,Destination[7],75,Citrate,0.5,No
Source[2],B3,A07,Destination[7],75,Trace elements,0.5,No
Source[1],A1,A08,Destination[7],0,NaNO3,0,No
Source[1],A2,A08,Destination[7],150,K2HPO4,1,No
Source[1],A3,A08,Destination[7],75,MgSO4,0.5,No
Source[1],B1,A08,Destination[7],0,CaCl2,0,No
Source[1],B2,A08,Destination[7],0,EDTA,0,No
Source[2],A3,A08,Destination[7],150,Na2CO3,1,No
Source[1],B3,A08,Destination[7],0,Citrate,0,No
Source[2],B3,A08,Destination[7],0,Trace elements,0,No
Source[1],A1,A09,Destination[7],1500,NaNO3,10,No
Source[1],A2,A09,Destination[7],75,K2HPO4,0.5,No
Source[1],A3,A09,Destination[7],0,MgSO4,0,No
Source[1],B1,A09,Destination[7],75,CaCl2,0.5,No
Source[1],B2,A09,Destination[7],150,EDTA,1,No
Source[2],A3,A09,Destination[7],150,Na2CO3,1,No
Source[1],B3,A09,Destination[7],0,Citrate,0,No
Source[2],B3,A09,Destination[7],150,Trace elements,1,No
Source[1],A1,A10,Destination[7],750,NaNO3,5,No
Source[1],A2,A10,Destination[7],75,K2HPO4,0.5,No
Source[1],A3,A10,Destination[7],150,MgSO4,1,No
Source[1],B1,A10,Destination[7],0,CaCl2,0,No
Source[1],B2,A10,Destination[7],0,EDTA,0,No
Source[2],A3,A10,Destination[7],0,Na2CO3,0,No
Source[1],B3,A10,Destination[7],0,Citrate,0,No
Source[2],B3,A10,Destination[7],150,Trace elements,1,No
Source[1],A1,A11,Destination[7],750,NaNO3,5,No
Source[1],A2,A11,Destination[7],150,K2HPO4,1,No
Source[1],A3,A11,Destination[7],0,MgSO4,0,No
Source[1],B1,A11,Destination[7],0,CaCl2,0,No
Source[1],B2,A11,Destination[7],75,EDTA,0.5,No
Source[2],A3,A11,Destination[7],75,Na2CO3,0.5,No
Source[1],B3,A11,Destination[7],75,Citrate,0.5,No
Source[2],B3,A11,Destination[7],150,Trace elements,1,No
Source[1],A1,A12,Destination[7],1500,NaNO3,10,No
Source[1],A2,A12,Destination[7],150,K2HPO4,1,No
Source[1],A3,A12,Destination[7],150,MgSO4,1,No
Source[1],B1,A12,Destination[7],0,CaCl2,0,No
Source[1],B2,A12,Destination[7],150,EDTA,1,No
Source[2],A3,A12,Destination[7],0,Na2CO3,0,No
Source[1],B3,A12,Destination[7],0,Citrate,0,No
Source[2],B3,A12,Destination[7],75,Trace elements,0.5,No
Source[1],A1,A13,Destination[7],0,NaNO3,0,No
Source[1],A2,A13,Destination[7],75,K2HPO4,0.5,No
Source[1],A3,A13,Destination[7],0,MgSO4,0,No
Source[1],B1,A13,Destination[7],0,CaCl2,0,No
