measurement_ID,row,column,value,well,wavelength,gossypetin,condition,solution
692 nm,B,04,0.125262,B04,692,0.1,UTEX 2973,BG11
692 nm,C,04,0.121969,C04,692,0.1,UTEX 2973,BG11
692 nm,D,04,0.127293,D04,692,0.1,UTEX 2973,BG11
692 nm,E,04,0.036105,E04,692,0.1,BG11,BG11
692 nm,F,04,0.0367265,F04,692,0.1,BG11,BG11
692 nm,G,04,0.0393741,G04,692,0.1,BG11,BG11
693 nm,B,04,0.123834,B04,693,0.1,UTEX 2973,BG11
693 nm,C,04,0.120664,C04,693,0.1,UTEX 2973,BG11
693 nm,D,04,0.125354,D04,693,0.1,UTEX 2973,BG11
693 nm,E,04,0.0366507,E04,693,0.1,BG11,BG11
693 nm,F,04,0.037192,F04,693,0.1,BG11,BG11
693 nm,G,04,0.0397178,G04,693,0.1,BG11,BG11
694 nm,B,04,0.121494,B04,694,0.1,UTEX 2973,BG11
694 nm,C,04,0.118182,C04,694,0.1,UTEX 2973,BG11
694 nm,D,04,0.123816,D04,694,0.1,UTEX 2973,BG11
694 nm,E,04,0.0365694,E04,694,0.1,BG11,BG11
694 nm,F,04,0.0368647,F04,694,0.1,BG11,BG11
694 nm,G,04,0.0395554,G04,694,0.1,BG11,BG11
695 nm,B,04,0.11962,B04,695,0.1,UTEX 2973,BG11
695 nm,C,04,0.116302,C04,695,0.1,UTEX 2973,BG11
695 nm,D,04,0.121586,D04,695,0.1,UTEX 2973,BG11
695 nm,E,04,0.0367141,E04,695,0.1,BG11,BG11
695 nm,F,04,0.0368389,F04,695,0.1,BG11,BG11
695 nm,G,04,0.0400405,G04,695,0.1,BG11,BG11
696 nm,B,04,0.117583,B04,696,0.1,UTEX 2973,BG11
696 nm,C,04,0.114636,C04,696,0.1,UTEX 2973,BG11
696 nm,D,04,0.119515,D04,696,0.1,UTEX 2973,BG11
696 nm,E,04,0.0360471,E04,696,0.1,BG11,BG11
696 nm,F,04,0.0370127,F04,696,0.1,BG11,BG11
696 nm,G,04,0.0397436,G04,696,0.1,BG11,BG11
697 nm,B,04,0.11517,B04,697,0.1,UTEX 2973,BG11
697 nm,C,04,0.112577,C04,697,0.1,UTEX 2973,BG11
697 nm,D,04,0.117343,D04,697,0.1,UTEX 2973,BG11
697 nm,E,04,0.0365902,E04,697,0.1,BG11,BG11
697 nm,F,04,0.0368486,F04,697,0.1,BG11,BG11
697 nm,G,04,0.0395473,G04,697,0.1,BG11,BG11
698 nm,B,04,0.114352,B04,698,0.1,UTEX 2973,BG11
698 nm,C,04,0.111317,C04,698,0.1,UTEX 2973,BG11
698 nm,D,04,0.116322,D04,698,0.1,UTEX 2973,BG11
698 nm,E,04,0.0369265,E04,698,0.1,BG11,BG11
698 nm,F,04,0.0373803,F04,698,0.1,BG11,BG11
698 nm,G,04,0.0400235,G04,698,0.1,BG11,BG11
699 nm,B,04,0.112341,B04,699,0.1,UTEX 2973,BG11
699 nm,C,04,0.10933,C04,699,0.1,UTEX 2973,BG11
699 nm,D,04,0.114452,D04,699,0.1,UTEX 2973,BG11
699 nm,E,04,0.0366824,E04,699,0.1,BG11,BG11
699 nm,F,04,0.0375858,F04,699,0.1,BG11,BG11
699 nm,G,04,0.039935,G04,699,0.1,BG11,BG11
700 nm,B,04,0.110996,B04,700,0.1,UTEX 2973,BG11
700 nm,C,04,0.108045,C04,700,0.1,UTEX 2973,BG11
700 nm,D,04,0.113125,D04,700,0.1,UTEX 2973,BG11
700 nm,E,04,0.0369397,E04,700,0.1,BG11,BG11
700 nm,F,04,0.0372313,F04,700,0.1,BG11,BG11
700 nm,G,04,0.0399703,G04,700,0.1,BG11,BG11
701 nm,B,04,0.10991,B04,701,0.1,UTEX 2973,BG11
701 nm,C,04,0.106844,C04,701,0.1,UTEX 2973,BG11
701 nm,D,04,0.111597,D04,701,0.1,UTEX 2973,BG11
701 nm,E,04,0.0366844,E04,701,0.1,BG11,BG11
701 nm,F,04,0.0369477,F04,701,0.1,BG11,BG11
701 nm,G,04,0.0398913,G04,701,0.1,BG11,BG11
702 nm,B,04,0.108705,B04,702,0.1,UTEX 2973,BG11
702 nm,C,04,0.105881,C04,702,0.1,UTEX 2973,BG11
702 nm,D,04,0.110639,D04,702,0.1,UTEX 2973,BG11
702 nm,E,04,0.0369224,E04,702,0.1,BG11,BG11
702 nm,F,04,0.0373991,F04,702,0.1,BG11,BG11
702 nm,G,04,0.0402197,G04,702,0.1,BG11,BG11
703 nm,B,04,0.107412,B04,703,0.1,UTEX 2973,BG11
703 nm,C,04,0.104853,C04,703,0.1,UTEX 2973,BG11
703 nm,D,04,0.109484,D04,703,0.1,UTEX 2973,BG11
703 nm,E,04,0.0366056,E04,703,0.1,BG11,BG11
703 nm,F,04,0.0370237,F04,703,0.1,BG11,BG11
703 nm,G,04,0.0398799,G04,703,0.1,BG11,BG11
704 nm,B,04,0.106347,B04,704,0.1,UTEX 2973,BG11
704 nm,C,04,0.104116,C04,704,0.1,UTEX 2973,BG11
704 nm,D,04,0.108993,D04,704,0.1,UTEX 2973,BG11
704 nm,E,04,0.0365938,E04,704,0.1,BG11,BG11
704 nm,F,04,0.0372768,F04,704,0.1,BG11,BG11
704 nm,G,04,0.0400275,G04,704,0.1,BG11,BG11
705 nm,B,04,0.105887,B04,705,0.1,UTEX 2973,BG11
705 nm,C,04,0.102793,C04,705,0.1,UTEX 2973,BG11
705 nm,D,04,0.107924,D04,705,0.1,UTEX 2973,BG11
705 nm,E,04,0.0367221,E04,705,0.1,BG11,BG11
705 nm,F,04,0.0368872,F04,705,0.1,BG11,BG11
705 nm,G,04,0.0398477,G04,705,0.1,BG11,BG11
706 nm,B,04,0.10475,B04,706,0.1,UTEX 2973,BG11
706 nm,C,04,0.102251,C04,706,0.1,UTEX 2973,BG11
706 nm,D,04,0.106955,D04,706,0.1,UTEX 2973,BG11
706 nm,E,04,0.0373243,E04,706,0.1,BG11,BG11
706 nm,F,04,0.0373046,F04,706,0.1,BG11,BG11
706 nm,G,04,0.040227,G04,706,0.1,BG11,BG11
707 nm,B,04,0.103915,B04,707,0.1,UTEX 2973,BG11
707 nm,C,04,0.101331,C04,707,0.1,UTEX 2973,BG11
707 nm,D,04,0.106251,D04,707,0.1,UTEX 2973,BG11
707 nm,E,04,0.0368816,E04,707,0.1,BG11,BG11
707 nm,F,04,0.037022,F04,707,0.1,BG11,BG11
707 nm,G,04,0.040316,G04,707,0.1,BG11,BG11
708 nm,B,04,0.103422,B04,708,0.1,UTEX 2973,BG11
708 nm,C,04,0.101062,C04,708,0.1,UTEX 2973,BG11
708 nm,D,04,0.10588,D04,708,0.1,UTEX 2973,BG11
708 nm,E,04,0.0378105,E04,708,0.1,BG11,BG11
708 nm,F,04,0.0378668,F04,708,0.1,BG11,BG11
708 nm,G,04,0.0406187,G04,708,0.1,BG11,BG11
709 nm,B,04,0.102307,B04,709,0.1,UTEX 2973,BG11
709 nm,C,04,0.10005,C04,709,0.1,UTEX 2973,BG11
709 nm,D,04,0.104718,D04,709,0.1,UTEX 2973,BG11
709 nm,E,04,0.0373442,E04,709,0.1,BG11,BG11
709 nm,F,04,0.0374553,F04,709,0.1,BG11,BG11
709 nm,G,04,0.0399633,G04,709,0.1,BG11,BG11
710 nm,B,04,0.102543,B04,710,0.1,UTEX 2973,BG11
710 nm,C,04,0.100065,C04,710,0.1,UTEX 2973,BG11
710 nm,D,04,0.104507,D04,710,0.1,UTEX 2973,BG11
710 nm,E,04,0.0375578,E04,710,0.1,BG11,BG11
710 nm,F,04,0.0381489,F04,710,0.1,BG11,BG11
710 nm,G,04,0.0407147,G04,710,0.1,BG11,BG11
711 nm,B,04,0.101865,B04,711,0.1,UTEX 2973,BG11
711 nm,C,04,0.0997452,C04,711,0.1,UTEX 2973,BG11
711 nm,D,04,0.104369,D04,711,0.1,UTEX 2973,BG11
711 nm,E,04,0.0380349,E04,711,0.1,BG11,BG11
711 nm,F,04,0.0382814,F04,711,0.1,BG11,BG11
711 nm,G,04,0.0410539,G04,711,0.1,BG11,BG11
712 nm,B,04,0.101179,B04,712,0.1,UTEX 2973,BG11
712 nm,C,04,0.0990605,C04,712,0.1,UTEX 2973,BG11
712 nm,D,04,0.103331,D04,712,0.1,UTEX 2973,BG11
712 nm,E,04,0.0375092,E04,712,0.1,BG11,BG11
712 nm,F,04,0.0382029,F04,712,0.1,BG11,BG11
712 nm,G,04,0.0404071,G04,712,0.1,BG11,BG11
713 nm,B,04,0.101209,B04,713,0.1,UTEX 2973,BG11
713 nm,C,04,0.0987688,C04,713,0.1,UTEX 2973,BG11
713 nm,D,04,0.103267,D04,713,0.1,UTEX 2973,BG11
713 nm,E,04,0.0382393,E04,713,0.1,BG11,BG11
713 nm,F,04,0.0384435,F04,713,0.1,BG11,BG11
713 nm,G,04,0.0414162,G04,713,0.1,BG11,BG11
714 nm,B,04,0.101032,B04,714,0.1,UTEX 2973,BG11
714 nm,C,04,0.0984284,C04,714,0.1,UTEX 2973,BG11
714 nm,D,04,0.102606,D04,714,0.1,UTEX 2973,BG11
714 nm,E,04,0.0382281,E04,714,0.1,BG11,BG11
714 nm,F,04,0.0385381,F04,714,0.1,BG11,BG11
714 nm,G,04,0.0414451,G04,714,0.1,BG11,BG11
715 nm,B,04,0.100206,B04,715,0.1,UTEX 2973,BG11
715 nm,C,04,0.0982225,C04,715,0.1,UTEX 2973,BG11
715 nm,D,04,0.102141,D04,715,0.1,UTEX 2973,BG11
715 nm,E,04,0.0385448,E04,715,0.1,BG11,BG11
715 nm,F,04,0.038878,F04,715,0.1,BG11,BG11
715 nm,G,04,0.041679,G04,715,0.1,BG11,BG11
716 nm,B,04,0.099902,B04,716,0.1,UTEX 2973,BG11
716 nm,C,04,0.0977869,C04,716,0.1,UTEX 2973,BG11
716 nm,D,04,0.102053,D04,716,0.1,UTEX 2973,BG11
716 nm,E,04,0.0387657,E04,716,0.1,BG11,BG11
716 nm,F,04,0.0388733,F04,716,0.1,BG11,BG11
716 nm,G,04,0.0417729,G04,716,0.1,BG11,BG11
717 nm,B,04,0.0996199,B04,717,0.1,UTEX 2973,BG11
717 nm,C,04,0.0973283,C04,717,0.1,UTEX 2973,BG11
717 nm,D,04,0.101528,D04,717,0.1,UTEX 2973,BG11
717 nm,E,04,0.0386066,E04,717,0.1,BG11,BG11
717 nm,F,04,0.0389518,F04,717,0.1,BG11,BG11
717 nm,G,04,0.0418721,G04,717,0.1,BG11,BG11
718 nm,B,04,0.0994695,B04,718,0.1,UTEX 2973,BG11
718 nm,C,04,0.0971519,C04,718,0.1,UTEX 2973,BG11
718 nm,D,04,0.101644,D04,718,0.1,UTEX 2973,BG11
718 nm,E,04,0.0390375,E04,718,0.1,BG11,BG11
718 nm,F,04,0.0392306,F04,718,0.1,BG11,BG11
718 nm,G,04,0.0418859,G04,718,0.1,BG11,BG11
719 nm,B,04,0.099333,B04,719,0.1,UTEX 2973,BG11
719 nm,C,04,0.0969005,C04,719,0.1,UTEX 2973,BG11
719 nm,D,04,0.101006,D04,719,0.1,UTEX 2973,BG11
719 nm,E,04,0.0391653,E04,719,0.1,BG11,BG11
719 nm,F,04,0.0393212,F04,719,0.1,BG11,BG11
719 nm,G,04,0.0419847,G04,719,0.1,BG11,BG11
720 nm,B,04,0.09888,B04,720,0.1,UTEX 2973,BG11
720 nm,C,04,0.0965734,C04,720,0.1,UTEX 2973,BG11
720 nm,D,04,0.100599,D04,720,0.1,UTEX 2973,BG11
720 nm,E,04,0.0392171,E04,720,0.1,BG11,BG11
720 nm,F,04,0.0393826,F04,720,0.1,BG11,BG11
720 nm,G,04,0.0419164,G04,720,0.1,BG11,BG11
721 nm,B,04,0.0983737,B04,721,0.1,UTEX 2973,BG11
721 nm,C,04,0.0960537,C04,721,0.1,UTEX 2973,BG11
721 nm,D,04,0.100179,D04,721,0.1,UTEX 2973,BG11
721 nm,E,04,0.0389564,E04,721,0.1,BG11,BG11
721 nm,F,04,0.0393865,F04,721,0.1,BG11,BG11
721 nm,G,04,0.0419532,G04,721,0.1,BG11,BG11
722 nm,B,04,0.0985984,B04,722,0.1,UTEX 2973,BG11
722 nm,C,04,0.0960859,C04,722,0.1,UTEX 2973,BG11
722 nm,D,04,0.0999529,D04,722,0.1,UTEX 2973,BG11
722 nm,E,04,0.0395173,E04,722,0.1,BG11,BG11
722 nm,F,04,0.0397827,F04,722,0.1,BG11,BG11
722 nm,G,04,0.0420781,G04,722,0.1,BG11,BG11
723 nm,B,04,0.0982115,B04,723,0.1,UTEX 2973,BG11
723 nm,C,04,0.0957436,C04,723,0.1,UTEX 2973,BG11
723 nm,D,04,0.0999193,D04,723,0.1,UTEX 2973,BG11
723 nm,E,04,0.039405,E04,723,0.1,BG11,BG11
723 nm,F,04,0.0396164,F04,723,0.1,BG11,BG11
723 nm,G,04,0.0421584,G04,723,0.1,BG11,BG11
724 nm,B,04,0.0978506,B04,724,0.1,UTEX 2973,BG11
724 nm,C,04,0.0956498,C04,724,0.1,UTEX 2973,BG11
724 nm,D,04,0.0997572,D04,724,0.1,UTEX 2973,BG11
724 nm,E,04,0.0393419,E04,724,0.1,BG11,BG11
724 nm,F,04,0.039728,F04,724,0.1,BG11,BG11
724 nm,G,04,0.0422552,G04,724,0.1,BG11,BG11
725 nm,B,04,0.0978249,B04,725,0.1,UTEX 2973,BG11
725 nm,C,04,0.0952818,C04,725,0.1,UTEX 2973,BG11
725 nm,D,04,0.0995429,D04,725,0.1,UTEX 2973,BG11
725 nm,E,04,0.0396606,E04,725,0.1,BG11,BG11
725 nm,F,04,0.0401759,F04,725,0.1,BG11,BG11
725 nm,G,04,0.0424154,G04,725,0.1,BG11,BG11
726 nm,B,04,0.0979867,B04,726,0.1,UTEX 2973,BG11
726 nm,C,04,0.0954331,C04,726,0.1,UTEX 2973,BG11
726 nm,D,04,0.0996751,D04,726,0.1,UTEX 2973,BG11
726 nm,E,04,0.0402406,E04,726,0.1,BG11,BG11
726 nm,F,04,0.0400331,F04,726,0.1,BG11,BG11
726 nm,G,04,0.0427939,G04,726,0.1,BG11,BG11
727 nm,B,04,0.0976718,B04,727,0.1,UTEX 2973,BG11
727 nm,C,04,0.0953563,C04,727,0.1,UTEX 2973,BG11
727 nm,D,04,0.0995906,D04,727,0.1,UTEX 2973,BG11
727 nm,E,04,0.0400644,E04,727,0.1,BG11,BG11
727 nm,F,04,0.0403506,F04,727,0.1,BG11,BG11
727 nm,G,04,0.0429072,G04,727,0.1,BG11,BG11
728 nm,B,04,0.097566,B04,728,0.1,UTEX 2973,BG11
728 nm,C,04,0.0953349,C04,728,0.1,UTEX 2973,BG11
728 nm,D,04,0.0993895,D04,728,0.1,UTEX 2973,BG11
728 nm,E,04,0.0403662,E04,728,0.1,BG11,BG11
728 nm,F,04,0.0405965,F04,728,0.1,BG11,BG11
728 nm,G,04,0.0429129,G04,728,0.1,BG11,BG11
729 nm,B,04,0.097628499999999993,B04,729,0.1,UTEX 2973,BG11
729 nm,C,04,0.0952047,C04,729,0.1,UTEX 2973,BG11
729 nm,D,04,0.0994923,D04,729,0.1,UTEX 2973,BG11
729 nm,E,04,0.0405063,E04,729,0.1,BG11,BG11
729 nm,F,04,0.0406746,F04,729,0.1,BG11,BG11
729 nm,G,04,0.0432709,G04,729,0.1,BG11,BG11
730 nm,B,04,0.0974246,B04,730,0.1,UTEX 2973,BG11
730 nm,C,04,0.0952978,C04,730,0.1,UTEX 2973,BG11
730 nm,D,04,0.0995882,D04,730,0.1,UTEX 2973,BG11
730 nm,E,04,0.0406218,E04,730,0.1,BG11,BG11
730 nm,F,04,0.0406361,F04,730,0.1,BG11,BG11
730 nm,G,04,0.0434264,G04,730,0.1,BG11,BG11
731 nm,B,04,0.0976549,B04,731,0.1,UTEX 2973,BG11
731 nm,C,04,0.0952687,C04,731,0.1,UTEX 2973,BG11
731 nm,D,04,0.0994228,D04,731,0.1,UTEX 2973,BG11
731 nm,E,04,0.0409965,E04,731,0.1,BG11,BG11
731 nm,F,04,0.040993,F04,731,0.1,BG11,BG11
731 nm,G,04,0.0436847,G04,731,0.1,BG11,BG11
732 nm,B,04,0.0976229,B04,732,0.1,UTEX 2973,BG11
732 nm,C,04,0.0952956,C04,732,0.1,UTEX 2973,BG11
732 nm,D,04,0.0993841,D04,732,0.1,UTEX 2973,BG11
732 nm,E,04,0.0411568,E04,732,0.1,BG11,BG11
732 nm,F,04,0.0410728,F04,732,0.1,BG11,BG11
732 nm,G,04,0.0438723,G04,732,0.1,BG11,BG11
733 nm,B,04,0.0976298,B04,733,0.1,UTEX 2973,BG11
733 nm,C,04,0.0951469,C04,733,0.1,UTEX 2973,BG11
733 nm,D,04,0.0995291,D04,733,0.1,UTEX 2973,BG11
733 nm,E,04,0.0413413,E04,733,0.1,BG11,BG11
733 nm,F,04,0.0415946,F04,733,0.1,BG11,BG11
733 nm,G,04,0.0440061,G04,733,0.1,BG11,BG11
734 nm,B,04,0.0976033,B04,734,0.1,UTEX 2973,BG11
734 nm,C,04,0.0952791,C04,734,0.1,UTEX 2973,BG11
734 nm,D,04,0.0995752,D04,734,0.1,UTEX 2973,BG11
734 nm,E,04,0.0415428,E04,734,0.1,BG11,BG11
734 nm,F,04,0.0416504,F04,734,0.1,BG11,BG11
734 nm,G,04,0.0442207,G04,734,0.1,BG11,BG11
735 nm,B,04,0.0974887,B04,735,0.1,UTEX 2973,BG11
735 nm,C,04,0.0953546,C04,735,0.1,UTEX 2973,BG11
735 nm,D,04,0.0992238,D04,735,0.1,UTEX 2973,BG11
735 nm,E,04,0.0416002,E04,735,0.1,BG11,BG11
735 nm,F,04,0.0418108,F04,735,0.1,BG11,BG11
735 nm,G,04,0.0445246,G04,735,0.1,BG11,BG11
736 nm,B,04,0.0980652,B04,736,0.1,UTEX 2973,BG11
736 nm,C,04,0.095278,C04,736,0.1,UTEX 2973,BG11
736 nm,D,04,0.0995966,D04,736,0.1,UTEX 2973,BG11
736 nm,E,04,0.0421521,E04,736,0.1,BG11,BG11
736 nm,F,04,0.0421786,F04,736,0.1,BG11,BG11
736 nm,G,04,0.0448654,G04,736,0.1,BG11,BG11
737 nm,B,04,0.0976957,B04,737,0.1,UTEX 2973,BG11
737 nm,C,04,0.0954064,C04,737,0.1,UTEX 2973,BG11
737 nm,D,04,0.0994948,D04,737,0.1,UTEX 2973,BG11
737 nm,E,04,0.042183,E04,737,0.1,BG11,BG11
737 nm,F,04,0.0421232,F04,737,0.1,BG11,BG11
737 nm,G,04,0.0449212,G04,737,0.1,BG11,BG11
738 nm,B,04,0.0977309,B04,738,0.1,UTEX 2973,BG11
738 nm,C,04,0.0949979,C04,738,0.1,UTEX 2973,BG11
738 nm,D,04,0.0992994,D04,738,0.1,UTEX 2973,BG11
738 nm,E,04,0.0422663,E04,738,0.1,BG11,BG11
738 nm,F,04,0.0424024,F04,738,0.1,BG11,BG11
738 nm,G,04,0.0451293,G04,738,0.1,BG11,BG11
739 nm,B,04,0.0974871,B04,739,0.1,UTEX 2973,BG11
739 nm,C,04,0.0952526,C04,739,0.1,UTEX 2973,BG11
739 nm,D,04,0.0994441,D04,739,0.1,UTEX 2973,BG11
739 nm,E,04,0.0426606,E04,739,0.1,BG11,BG11
739 nm,F,04,0.0427327,F04,739,0.1,BG11,BG11
739 nm,G,04,0.0454722,G04,739,0.1,BG11,BG11
740 nm,B,04,0.0975884,B04,740,0.1,UTEX 2973,BG11
740 nm,C,04,0.095297,C04,740,0.1,UTEX 2973,BG11
740 nm,D,04,0.0992313,D04,740,0.1,UTEX 2973,BG11
740 nm,E,04,0.0424884,E04,740,0.1,BG11,BG11
740 nm,F,04,0.0426806,F04,740,0.1,BG11,BG11
740 nm,G,04,0.0454416,G04,740,0.1,BG11,BG11
741 nm,B,04,0.0974993,B04,741,0.1,UTEX 2973,BG11
741 nm,C,04,0.0949508,C04,741,0.1,UTEX 2973,BG11
741 nm,D,04,0.099182,D04,741,0.1,UTEX 2973,BG11
741 nm,E,04,0.0424598,E04,741,0.1,BG11,BG11
741 nm,F,04,0.0425478,F04,741,0.1,BG11,BG11
741 nm,G,04,0.0454608,G04,741,0.1,BG11,BG11
742 nm,B,04,0.0973186,B04,742,0.1,UTEX 2973,BG11
742 nm,C,04,0.0948519,C04,742,0.1,UTEX 2973,BG11
742 nm,D,04,0.0990203,D04,742,0.1,UTEX 2973,BG11
742 nm,E,04,0.0425637,E04,742,0.1,BG11,BG11
742 nm,F,04,0.0426422,F04,742,0.1,BG11,BG11
742 nm,G,04,0.0454157,G04,742,0.1,BG11,BG11
743 nm,B,04,0.0969921,B04,743,0.1,UTEX 2973,BG11
743 nm,C,04,0.094707,C04,743,0.1,UTEX 2973,BG11
743 nm,D,04,0.0987572,D04,743,0.1,UTEX 2973,BG11
743 nm,E,04,0.0425306,E04,743,0.1,BG11,BG11
743 nm,F,04,0.0426306,F04,743,0.1,BG11,BG11
743 nm,G,04,0.0455527,G04,743,0.1,BG11,BG11
744 nm,B,04,0.0969578,B04,744,0.1,UTEX 2973,BG11
744 nm,C,04,0.0945044,C04,744,0.1,UTEX 2973,BG11
744 nm,D,04,0.0986528,D04,744,0.1,UTEX 2973,BG11
744 nm,E,04,0.0427201,E04,744,0.1,BG11,BG11
744 nm,F,04,0.042648899999999997,F04,744,0.1,BG11,BG11
744 nm,G,04,0.045447799999999997,G04,744,0.1,BG11,BG11
745 nm,B,04,0.0968699,B04,745,0.1,UTEX 2973,BG11
745 nm,C,04,0.0946847,C04,745,0.1,UTEX 2973,BG11
745 nm,D,04,0.0987788,D04,745,0.1,UTEX 2973,BG11
745 nm,E,04,0.0427751,E04,745,0.1,BG11,BG11
745 nm,F,04,0.042919,F04,745,0.1,BG11,BG11
745 nm,G,04,0.045577,G04,745,0.1,BG11,BG11
746 nm,B,04,0.0970235,B04,746,0.1,UTEX 2973,BG11
746 nm,C,04,0.09467,C04,746,0.1,UTEX 2973,BG11
746 nm,D,04,0.098668,D04,746,0.1,UTEX 2973,BG11
746 nm,E,04,0.0429806,E04,746,0.1,BG11,BG11
746 nm,F,04,0.0432281,F04,746,0.1,BG11,BG11
746 nm,G,04,0.0459137,G04,746,0.1,BG11,BG11
747 nm,B,04,0.0967678,B04,747,0.1,UTEX 2973,BG11
747 nm,C,04,0.0942914,C04,747,0.1,UTEX 2973,BG11
747 nm,D,04,0.0983951,D04,747,0.1,UTEX 2973,BG11
747 nm,E,04,0.043002,E04,747,0.1,BG11,BG11
747 nm,F,04,0.0429522,F04,747,0.1,BG11,BG11
747 nm,G,04,0.0456065,G04,747,0.1,BG11,BG11
748 nm,B,04,0.0969267,B04,748,0.1,UTEX 2973,BG11
748 nm,C,04,0.0943753,C04,748,0.1,UTEX 2973,BG11
748 nm,D,04,0.098558,D04,748,0.1,UTEX 2973,BG11
748 nm,E,04,0.0432101,E04,748,0.1,BG11,BG11
748 nm,F,04,0.0432027,F04,748,0.1,BG11,BG11
748 nm,G,04,0.0457706,G04,748,0.1,BG11,BG11
749 nm,B,04,0.0965958,B04,749,0.1,UTEX 2973,BG11
749 nm,C,04,0.0939567,C04,749,0.1,UTEX 2973,BG11
749 nm,D,04,0.0980979,D04,749,0.1,UTEX 2973,BG11
749 nm,E,04,0.0431647,E04,749,0.1,BG11,BG11
749 nm,F,04,0.0431282,F04,749,0.1,BG11,BG11
749 nm,G,04,0.0457833,G04,749,0.1,BG11,BG11
750 nm,B,04,0.0964069,B04,750,0.1,UTEX 2973,BG11
750 nm,C,04,0.0939959,C04,750,0.1,UTEX 2973,BG11
750 nm,D,04,0.0978855,D04,750,0.1,UTEX 2973,BG11
750 nm,E,04,0.0432092,E04,750,0.1,BG11,BG11
750 nm,F,04,0.0431717,F04,750,0.1,BG11,BG11
750 nm,G,04,0.0457413,G04,750,0.1,BG11,BG11
751 nm,B,04,0.0962908,B04,751,0.1,UTEX 2973,BG11
751 nm,C,04,0.0935738,C04,751,0.1,UTEX 2973,BG11
751 nm,D,04,0.09798,D04,751,0.1,UTEX 2973,BG11
751 nm,E,04,0.0433551,E04,751,0.1,BG11,BG11
751 nm,F,04,0.0432455,F04,751,0.1,BG11,BG11
751 nm,G,04,0.0457884,G04,751,0.1,BG11,BG11
752 nm,B,04,0.096126,B04,752,0.1,UTEX 2973,BG11
752 nm,C,04,0.0936506,C04,752,0.1,UTEX 2973,BG11
752 nm,D,04,0.097948,D04,752,0.1,UTEX 2973,BG11
752 nm,E,04,0.0428589,E04,752,0.1,BG11,BG11
752 nm,F,04,0.0427734,F04,752,0.1,BG11,BG11
752 nm,G,04,0.0459377,G04,752,0.1,BG11,BG11
753 nm,B,04,0.0959415,B04,753,0.1,UTEX 2973,BG11
753 nm,C,04,0.0932714,C04,753,0.1,UTEX 2973,BG11
753 nm,D,04,0.0977509,D04,753,0.1,UTEX 2973,BG11
753 nm,E,04,0.0431585,E04,753,0.1,BG11,BG11
753 nm,F,04,0.0430155,F04,753,0.1,BG11,BG11
753 nm,G,04,0.0458301,G04,753,0.1,BG11,BG11
754 nm,B,04,0.0960709,B04,754,0.1,UTEX 2973,BG11
754 nm,C,04,0.0936282,C04,754,0.1,UTEX 2973,BG11
754 nm,D,04,0.0979257,D04,754,0.1,UTEX 2973,BG11
754 nm,E,04,0.0436254,E04,754,0.1,BG11,BG11
754 nm,F,04,0.043405,F04,754,0.1,BG11,BG11
754 nm,G,04,0.0461866,G04,754,0.1,BG11,BG11
755 nm,B,04,0.0958217,B04,755,0.1,UTEX 2973,BG11
755 nm,C,04,0.0935386,C04,755,0.1,UTEX 2973,BG11
755 nm,D,04,0.0973885,D04,755,0.1,UTEX 2973,BG11
755 nm,E,04,0.0436048,E04,755,0.1,BG11,BG11
755 nm,F,04,0.0434785,F04,755,0.1,BG11,BG11
755 nm,G,04,0.0459678,G04,755,0.1,BG11,BG11
756 nm,B,04,0.0956447,B04,756,0.1,UTEX 2973,BG11
756 nm,C,04,0.0928934,C04,756,0.1,UTEX 2973,BG11
756 nm,D,04,0.0972186,D04,756,0.1,UTEX 2973,BG11
756 nm,E,04,0.0433482,E04,756,0.1,BG11,BG11
756 nm,F,04,0.0432945,F04,756,0.1,BG11,BG11
756 nm,G,04,0.046338,G04,756,0.1,BG11,BG11
757 nm,B,04,0.0954526,B04,757,0.1,UTEX 2973,BG11
757 nm,C,04,0.0928675,C04,757,0.1,UTEX 2973,BG11
757 nm,D,04,0.0969104,D04,757,0.1,UTEX 2973,BG11
757 nm,E,04,0.0434364,E04,757,0.1,BG11,BG11
757 nm,F,04,0.0434064,F04,757,0.1,BG11,BG11
757 nm,G,04,0.0459472,G04,757,0.1,BG11,BG11
758 nm,B,04,0.0950838,B04,758,0.1,UTEX 2973,BG11
758 nm,C,04,0.0929217,C04,758,0.1,UTEX 2973,BG11
758 nm,D,04,0.0968837,D04,758,0.1,UTEX 2973,BG11
758 nm,E,04,0.0433932,E04,758,0.1,BG11,BG11
758 nm,F,04,0.0433999,F04,758,0.1,BG11,BG11
758 nm,G,04,0.0461387,G04,758,0.1,BG11,BG11
759 nm,B,04,0.0955134,B04,759,0.1,UTEX 2973,BG11
759 nm,C,04,0.092746,C04,759,0.1,UTEX 2973,BG11
759 nm,D,04,0.0968811,D04,759,0.1,UTEX 2973,BG11
759 nm,E,04,0.043563,E04,759,0.1,BG11,BG11
759 nm,F,04,0.0436369,F04,759,0.1,BG11,BG11
759 nm,G,04,0.0459229,G04,759,0.1,BG11,BG11
760 nm,B,04,0.0948904,B04,760,0.1,UTEX 2973,BG11
760 nm,C,04,0.0928275,C04,760,0.1,UTEX 2973,BG11
760 nm,D,04,0.0964648,D04,760,0.1,UTEX 2973,BG11
760 nm,E,04,0.0433013,E04,760,0.1,BG11,BG11
760 nm,F,04,0.0433085,F04,760,0.1,BG11,BG11
